@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1'

@attribute ﻿X numeric
@attribute Y numeric
@attribute NCESSCH numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute LEAID numeric
@attribute LZIP numeric
@attribute GSLO {PK,09,KG,07,'M ',03,08,05,06,10,02,04,01,12,'N ',UG,11,AE}
@attribute GSHI {05,12,06,02,08,01,07,09,04,03,KG,10,PK,11,'N ',UG,13,AE}
@attribute VIRTUAL {'Not Virtual','Supplemental Virtual','Virtual with face to face options',N,M,'Full Virtual'}
@attribute TOTFRL numeric
@attribute FRELCH numeric
@attribute REDLCH numeric
@attribute PK numeric
@attribute KG numeric
@attribute G01 numeric
@attribute G02 numeric
@attribute G03 numeric
@attribute G04 numeric
@attribute G05 numeric
@attribute G06 numeric
@attribute G07 numeric
@attribute G08 numeric
@attribute G09 numeric
@attribute G10 numeric
@attribute G11 numeric
@attribute G12 numeric
@attribute MEMBER numeric
@attribute AM numeric
@attribute HI numeric
@attribute BL numeric
@attribute WH numeric
@attribute HP numeric
@attribute TR numeric
@attribute FTE numeric
@attribute LATCOD numeric
@attribute LONCOD numeric
@attribute ULOCALE {City,Suburb,Town,Rural}
@attribute STUTERATIO numeric
@attribute TITLEI {1-Yes,'Not Applicable',Missing}
@attribute STITLEI {1-Yes,'Not Applicable',2-No,Missing}
@attribute AMALM numeric
@attribute AMALF numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute HIALM numeric
@attribute HIALF numeric
@attribute BLALM numeric
@attribute BLALF numeric
@attribute WHALM numeric
@attribute WHALF numeric
@attribute HPALM numeric
@attribute HPALF numeric
@attribute TRALM numeric
@attribute TRALF numeric
@attribute TOTMENROL numeric
@attribute TOTFENROL numeric
@attribute STATUS numeric
@attribute SCHOOL_TYPE_TEXT {'Regular school','Alternative/other school','Special education school','Vocational school'}
@attribute SY_STATUS_TEXT {'Currently operational ','School temporarily closed','School has reopened','New school','School to be operational within two years','School has changed agency','School was operational but not reported last year'}
@attribute SCHOOL_LEVEL {Elementary,High,Other,'Not reported',Middle,Secondary,Prekindergarten,'Not applicable',Ungraded,'Adult Education'}
@attribute AS numeric
@attribute CHARTER_TEXT {No,Yes,Missing}
@attribute MAGNET_TEXT {No,Missing,Yes,'Not Applicable'}

@data
-8236004.8677,4973931.0887,360007702862,NY,3600077,10010,06,12,'Not Virtual',327,301,26,0,0,0,0,0,0,0,101,97,105,117,108,109,111,748,3,181,84,261,2,69,49,40.739093,-73.98536,City,15.3,'Not Applicable','Not Applicable',2,1,84,64,85,96,41,43,138,123,1,1,34,35,385,363,1,'Regular school','Currently operational ',High,148,No,No
-9201781.6243,3229511.3221,120156002886,FL,1201560,33702,PK,05,'Not Virtual',374,310,64,36,101,82,89,109,88,102,0,0,0,0,0,0,0,607,0,113,132,322,0,25,46.5,27.845437,-82.661053,City,13.1,1-Yes,1-Yes,0,0,6,9,67,46,63,69,179,143,0,0,9,16,324,283,1,'Regular school','Currently operational ',Elementary,15,No,No
-8229427.8861,4991082.5865,360008303692,NY,3600083,10040,09,12,'Not Virtual',394,384,10,0,0,0,0,0,0,0,0,0,0,112,138,87,62,402,0,325,60,5,1,4,35.009998,40.855675,-73.926188,City,11.5,1-Yes,1-Yes,0,0,4,3,176,149,13,47,4,1,0,1,1,3,198,204,1,'Regular school','Currently operational ',High,7,No,No
-8230229.6256,4974585.721,360009804895,NY,3600098,11101,09,12,'Not Virtual',353,349,4,0,0,0,0,0,0,0,0,0,0,116,121,111,161,509,3,414,13,37,1,1,25,40.743416,-73.933491,City,20.4,1-Yes,1-Yes,3,0,17,23,190,224,7,6,19,18,1,0,0,1,237,272,1,'Regular school','Currently operational ',High,40,No,No
-9398078.7073,3991524.0278,130012003468,GA,1300120,30310,PK,05,'Not Virtual',458,458,0,48,69,60,63,63,68,87,0,0,0,0,0,0,0,458,0,5,447,2,0,4,40,33.721907,-84.42437,City,11.5,1-Yes,1-Yes,0,0,0,0,3,2,224,223,0,2,0,0,4,0,231,227,1,'Regular school','Currently operational ',Elementary,0,No,No
-11334497.0127,4186855.593,480813011319,TX,4808130,79118,PK,05,'Not Virtual',502,439,63,117,88,92,101,72,93,107,0,0,0,0,0,0,0,670,5,381,44,155,1,31,39.700001,35.168779,-101.819531,City,16.9,1-Yes,1-Yes,0,5,25,28,210,171,20,24,83,72,0,1,15,16,353,317,1,'Regular school','Currently operational ',Elementary,53,No,No
-8215512.9497,4965801.1599,360013504481,NY,3600135,11436,09,12,'Not Virtual',331,329,2,0,0,0,0,0,0,0,0,0,0,26,40,34,31,394,8,125,183,29,10,0,66,40.683669,-73.801249,City,6,'Not Applicable','Not Applicable',5,3,20,19,87,38,136,47,21,8,7,3,0,0,276,118,1,'Special education school','Currently operational ',High,39,No,No
-9416083.874,4021837.9509,130351001342,GA,1303510,30064,09,12,'Not Virtual',1153,988,165,0,0,0,0,0,0,0,0,0,0,821,607,539,481,2448,8,875,985,453,4,80,140,33.948046,-84.586121,City,17.5,1-Yes,1-Yes,3,5,20,23,449,426,481,504,230,223,1,3,31,49,1215,1233,1,'Regular school','Currently operational ',High,43,No,No
-8990598.0053,4178904.2223,370297002220,NC,3702970,28270,09,12,'Not Virtual',166,125,41,0,0,0,0,0,0,0,0,0,0,532,514,438,468,1952,2,152,170,1374,4,43,100.980003,35.110344,-80.763887,City,19.3,'Not Applicable','Not Applicable',1,1,112,95,65,87,93,77,668,706,0,4,22,21,961,991,1,'Regular school','Currently operational ',High,207,No,No
-9376608.3954,4037869.8883,130228001627,GA,1302280,30005,06,08,'Not Virtual',110,88,22,0,0,0,0,0,0,0,406,381,399,0,0,0,0,1186,0,117,131,475,1,51,84.5,34.067472,-84.231516,City,14,'Not Applicable','Not Applicable',0,0,215,196,54,63,73,58,232,243,0,1,28,23,602,584,1,'Regular school','Currently operational ',Middle,411,No,No
-10877852.0141,3537054.9804,480025109530,TX,4800251,78702,PK,05,'Not Virtual',171,150,21,40,44,44,44,42,43,41,0,0,0,0,0,0,0,298,1,192,31,48,0,19,21.26,30.260299,-97.717419,City,14,1-Yes,1-Yes,0,1,1,6,89,103,19,12,24,24,0,0,12,7,145,153,1,'Regular school','Currently operational ',Elementary,7,Yes,No
-10869990.8904,3542310.7037,480894002470,TX,4808940,78724,PK,05,'Not Virtual',582,573,9,116,73,80,88,90,86,81,0,0,0,0,0,0,0,614,2,478,123,10,1,0,43.59,30.301161,-97.646833,City,14.1,1-Yes,1-Yes,2,0,0,0,226,252,56,67,6,4,1,0,0,0,291,323,1,'Regular school','Currently operational ',Elementary,0,No,No
-8793648.6596,4171913.0576,370001100407,NC,3700011,28304,PK,05,'Not Virtual',690,690,0,52,115,117,116,78,101,115,0,0,0,0,0,0,0,694,2,102,436,80,7,63,50.25,35.058991,-78.994741,City,13.8,1-Yes,1-Yes,1,1,1,3,58,44,208,228,48,32,5,2,35,28,356,338,1,'Regular school','Currently operational ',Elementary,4,No,No
-8785733.1807,4170825.7543,370001102127,NC,3700011,28305,06,08,'Not Virtual',719,719,0,0,0,0,0,0,0,0,235,248,239,0,0,0,0,722,13,90,295,235,3,73,50.849998,35.051009,-78.923635,City,14.2,1-Yes,1-Yes,7,6,7,6,44,46,144,151,123,112,0,3,41,32,366,356,1,'Regular school','Currently operational ',Middle,13,No,No
-10872620.3242,3023238.4069,482253002278,TX,4822530,78550,PK,05,'Not Virtual',618,618,0,80,95,103,99,104,116,105,0,0,0,0,0,0,0,702,1,669,5,27,0,0,45.369999,26.194906,-97.670432,City,15.5,1-Yes,1-Yes,1,0,0,0,362,307,4,1,11,16,0,0,0,0,378,324,1,'Regular school','Currently operational ',Elementary,0,No,No
-10729570.9736,3589173.9886,481179021135,TX,4811790,77803,PK,04,'Not Virtual',545,510,35,83,85,82,91,118,98,0,0,0,0,0,0,0,0,557,2,470,66,18,0,0,37.139999,30.663966,-96.385353,City,15,1-Yes,1-Yes,2,0,1,0,243,227,35,31,14,4,0,0,0,0,295,262,1,'Regular school','Currently operational ',Elementary,1,No,No
-10773476.4027,3898293.7603,483510009172,TX,4835100,75093,PK,PK,'Not Virtual',74,74,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,458,2,97,44,98,0,12,23.799999,33.022456,-96.779787,City,19.2,'Not Applicable','Not Applicable',1,1,115,90,62,35,23,21,62,36,0,0,10,2,273,185,1,'Regular school','Currently operational ',Prekindergarten,205,No,No
-9129978.3785,3957599.6609,130438001526,GA,1304380,30904,PK,05,'Not Virtual',447,447,0,22,61,77,66,83,98,57,0,0,0,0,0,0,0,464,0,18,388,44,0,14,27,33.468064,-82.016037,City,17.2,1-Yes,1-Yes,0,0,0,0,9,9,195,193,23,21,0,0,6,8,233,231,1,'Regular school','Currently operational ',Elementary,0,No,No
-8616498.2029,4246745.1739,370001202143,NC,3700012,27834,PK,12,'Not Virtual',226,226,0,188,6,4,1,2,4,3,4,3,5,1,1,0,7,229,0,23,154,42,0,7,24,35.607334,-77.403299,City,9.5,1-Yes,1-Yes,0,0,1,2,13,10,72,82,28,14,0,0,2,5,116,113,1,'Special education school','Currently operational ',Other,3,No,No
-10481385.0386,5706982.8632,273351001640,MN,2733510,56301,KG,12,'Not Virtual',34,34,0,0,0,1,2,0,4,1,11,6,7,3,2,0,0,37,1,1,12,17,0,6,5,45.54014,-94.155861,City,7.4,1-Yes,1-Yes,1,0,0,0,1,0,9,3,14,3,0,0,6,0,31,6,1,'Alternative/other school','Currently operational ',Other,0,No,No
-10770072.407,3865463.9872,481623001325,TX,4816230,75210,PK,05,'Not Virtual',476,476,0,52,57,70,57,79,84,88,0,0,0,0,0,0,0,487,4,102,366,4,2,8,32,32.77488,-96.749203,City,15.2,1-Yes,1-Yes,2,2,0,1,56,46,187,179,4,0,1,1,5,3,255,232,1,'Regular school','Currently operational ',Elementary,1,No,No
-13661416.8081,4643150.5763,63583006130,CA,635830,95401,09,12,'Supplemental Virtual',167,139,28,0,0,0,0,0,0,0,0,0,0,0,1,65,218,284,4,195,2,57,3,19,15.88,38.449692,-122.722597,City,17.9,1-Yes,2-No,1,3,2,2,120,75,2,0,29,28,2,1,16,3,172,112,1,'Alternative/other school','Currently operational ',High,4,No,No
-13502074.4804,4598334.3605,62223002658,CA,622230,95242,09,12,'Not Virtual',1091,974,117,0,0,0,0,0,0,0,0,0,0,569,563,517,508,2157,12,983,16,979,4,69,101.18,38.13359,-121.291249,City,21.3,'Not Applicable','Not Applicable',6,6,41,53,464,519,5,11,508,471,3,1,34,35,1061,1096,1,'Regular school','Currently operational ',High,94,No,No
-9070513.7677,3650930.2152,130240001064,GA,1302400,31520,06,08,'Not Virtual',457,412,45,0,0,0,0,0,0,0,266,298,283,0,0,0,0,847,2,121,263,433,1,20,53,31.139764,-81.481804,City,16,1-Yes,1-Yes,1,1,6,1,62,59,129,134,238,195,0,1,11,9,447,400,1,'Regular school','Currently operational ',Middle,7,No,No
-10812014.2537,3864009.5255,480870000253,TX,4808700,76012,09,12,'Not Virtual',1854,1684,170,0,0,0,0,0,0,0,0,0,0,894,713,642,565,2814,13,1119,956,539,8,85,182.75,32.763804,-97.125993,City,15.4,1-Yes,1-Yes,6,7,48,46,586,533,502,454,284,255,6,2,39,46,1471,1343,1,'Regular school','Currently operational ',High,94,No,No
-10837785.4225,3866441.8097,481970001859,TX,4819700,76164,06,08,'Not Virtual',1127,1124,3,0,0,0,0,0,0,0,398,403,429,0,0,0,0,1230,1,1158,37,24,0,1,69.739998,32.782236,-97.357487,City,17.6,1-Yes,1-Yes,0,1,2,7,579,579,13,24,14,10,0,0,1,0,609,621,1,'Regular school','Currently operational ',Middle,9,No,No
-13608576.7398,4598187.5157,64074006734,CA,640740,94589,09,12,'Not Virtual',80,74,6,0,0,0,0,0,0,0,0,0,0,0,0,29,97,126,1,51,53,11,2,1,11.14,38.132716,-122.247945,City,11.3,'Not Applicable','Not Applicable',1,0,6,1,29,22,24,29,8,3,0,2,1,0,69,57,1,'Alternative/other school','Currently operational ',High,7,No,No
-8743954.3997,4293787.2722,370472002803,NC,3704720,27614,PK,05,'Not Virtual',309,280,29,15,95,96,114,102,124,116,0,0,0,0,0,0,0,662,1,135,221,247,2,27,42.75,35.950311,-78.548295,City,15.5,1-Yes,1-Yes,1,0,19,10,73,62,116,105,119,128,1,1,17,10,346,316,1,'Regular school','Currently operational ',Elementary,29,No,No
-11831181.4253,3734686.368,484071007597,TX,4840710,79936,06,08,'Not Virtual',585,483,102,0,0,0,0,0,0,0,247,253,251,0,0,0,0,751,0,718,8,14,2,1,43.84,31.781643,-106.281353,City,17.1,1-Yes,1-Yes,0,0,4,4,384,334,4,4,6,8,1,1,1,0,400,351,1,'Regular school','Currently operational ',Middle,8,No,No
-13271098.7669,4066095.367,64098006748,CA,640980,93003,09,12,'Not Virtual',945,604,341,0,0,0,0,0,0,0,0,0,0,497,521,419,412,1849,4,942,29,728,7,58,80.879997,34.277157,-119.216421,City,22.9,'Not Applicable','Not Applicable',1,3,40,41,496,446,14,15,375,353,4,3,27,31,957,892,1,'Regular school','Currently operational ',High,81,No,No
-10521872.8832,4750344.6995,292280001290,MO,2922800,64119,KG,05,'Not Virtual',223,188,35,0,73,54,53,54,61,72,0,0,0,0,0,0,0,367,2,53,48,202,7,43,28.27,39.199738,-94.519635,City,13,1-Yes,1-Yes,1,1,7,5,31,22,24,24,107,95,3,4,19,24,192,175,1,'Regular school','Currently operational ',Elementary,12,No,No
-10645449.4761,3449787.7644,481965021246,TX,4819650,77479,PK,05,'Not Virtual',89,79,10,2,81,121,128,147,143,128,0,0,0,0,0,0,0,750,2,66,53,203,1,42,47.150002,29.580953,-95.62978,City,15.9,'Not Applicable','Not Applicable',1,1,202,181,34,32,31,22,96,107,1,0,24,18,389,361,1,'Regular school','Currently operational ',Elementary,383,No,No
-10636942.8842,3465234.9276,480783007622,TX,4807830,77036,PK,04,'Not Virtual',818,794,24,107,163,152,142,152,157,0,0,0,0,0,0,0,0,873,18,668,148,14,0,1,70.610001,29.701521,-95.553299,City,12.4,1-Yes,1-Yes,11,7,8,16,323,345,81,67,7,7,0,0,1,0,431,442,1,'Regular school','Currently operational ',Elementary,24,No,No
-10616586.8542,3487476.6857,482364002394,TX,4823640,77076,PK,05,'Not Virtual',621,615,6,57,85,105,102,109,111,90,0,0,0,0,0,0,0,659,0,636,7,15,0,0,39.080002,29.874763,-95.37041,City,16.9,1-Yes,1-Yes,0,0,1,0,328,308,3,4,6,9,0,0,0,0,338,321,1,'Regular school','Currently operational ',Elementary,1,No,No
-10609826.4237,3470312.4571,482364005500,TX,4823640,77011,PK,05,'Not Virtual',325,325,0,40,42,50,45,50,43,72,0,0,0,0,0,0,0,342,0,334,6,2,0,0,20.4,29.740957,-95.309779,City,16.8,1-Yes,1-Yes,0,0,0,0,170,164,6,0,1,1,0,0,0,0,177,165,1,'Regular school','Currently operational ',Elementary,0,No,No
-10599886.2128,3458908.4216,483432003840,TX,4834320,77587,PK,04,'Not Virtual',623,578,45,74,97,115,122,117,138,0,0,0,0,0,0,0,0,663,0,606,34,16,0,3,47.5,29.652096,-95.220391,City,14,1-Yes,1-Yes,0,0,2,2,309,297,17,17,6,10,0,0,1,2,335,328,1,'Regular school','Currently operational ',Elementary,4,No,No
-10630957.0155,3525174.7014,481500005858,TX,4815000,77381,PK,04,'Not Virtual',83,75,8,6,142,140,149,150,127,0,0,0,0,0,0,0,0,714,4,118,43,456,0,18,42,30.167983,-95.499578,City,17,'Not Applicable','Not Applicable',2,2,39,36,67,51,28,15,231,225,0,0,9,9,376,338,1,'Regular school','Currently operational ',Elementary,75,No,No
-11662496.7941,4817279.4787,80291000183,CO,802910,80013,PK,05,'Not Virtual',257,175,82,54,80,80,76,83,94,106,0,0,0,0,0,0,0,573,5,157,87,238,3,50,31.360001,39.664185,-104.765986,City,18.3,'Not Applicable','Not Applicable',3,2,17,16,80,77,48,39,129,109,1,2,33,17,311,262,1,'Regular school','Currently operational ',Elementary,33,No,No
-10552474.8721,3837376.1002,484119005814,TX,4841190,75605,06,08,'Not Virtual',212,194,18,0,0,0,0,0,0,0,167,165,144,0,0,0,0,476,1,81,71,307,0,9,33.220001,32.562466,-94.794535,City,14.3,1-Yes,1-Yes,0,1,5,2,36,45,41,30,170,137,0,0,3,6,255,221,1,'Regular school','Currently operational ',Middle,7,No,No
-8669820.6738,4057235.0127,370333001395,NC,3703330,28403,KG,05,'Not Virtual',298,298,0,0,41,61,50,49,51,49,0,0,0,0,0,0,0,301,0,84,77,112,0,20,24.700001,34.211493,-77.882343,City,12.2,1-Yes,1-Yes,0,0,4,4,48,36,41,36,57,55,0,0,7,13,157,144,1,'Regular school','Currently operational ',Elementary,8,No,No
-10947705.2663,3024359.1169,483104006017,TX,4831040,78572,PK,05,'Not Virtual',500,500,0,48,66,94,87,76,85,95,0,0,0,0,0,0,0,551,0,548,2,1,0,0,34.009998,26.203897,-98.344993,City,16.2,1-Yes,1-Yes,0,0,0,0,277,271,1,1,1,0,0,0,0,0,279,272,1,'Regular school','Currently operational ',Elementary,0,No,No
-11399471.8839,3744281.5784,481800001588,TX,4818000,79763,PK,02,'Not Virtual',496,480,16,68,201,198,183,0,0,0,0,0,0,0,0,0,0,650,1,572,12,57,1,6,34.48,31.854914,-102.403254,City,18.9,1-Yes,1-Yes,1,0,1,0,294,278,5,7,24,33,1,0,3,3,329,321,1,'Regular school','Currently operational ',Elementary,1,No,No
-10841216.5957,3213199.9221,480000409460,TX,4800004,78411,09,12,'Not Virtual',46,42,4,0,0,0,0,0,0,0,0,0,0,3,17,19,20,59,0,57,0,2,0,0,5.87,27.71589,-97.388361,City,10.1,1-Yes,1-Yes,0,0,0,0,24,33,0,0,1,1,0,0,0,0,25,34,1,'Alternative/other school','Currently operational ',High,0,Yes,No
-11684782.4343,4821331.5364,80336000408,CO,803360,80210,09,12,'Not Virtual',827,704,123,0,0,0,0,0,0,0,0,0,0,494,387,347,349,1577,16,524,236,614,4,65,90.589996,39.692176,-104.966185,City,17.4,1-Yes,1-Yes,10,6,53,65,261,263,112,124,320,294,1,3,31,34,788,789,1,'Regular school','Currently operational ',High,118,No,No
-10973265.8086,3436895.4026,483312003720,TX,4833120,78228,PK,05,'Not Virtual',437,433,4,45,81,97,86,94,81,82,0,0,0,0,0,0,0,566,0,485,35,35,1,8,40,29.480122,-98.5745,City,14.2,1-Yes,1-Yes,0,0,2,0,250,235,17,18,14,21,0,1,6,2,289,277,1,'Regular school','Currently operational ',Elementary,2,No,No
-10967728.3706,3433906.4577,483873004411,TX,4838730,78201,KG,08,'Not Virtual',519,518,1,0,56,52,71,65,70,87,73,74,64,0,0,0,0,612,0,595,6,11,0,0,43.700001,29.456599,-98.524804,City,14,1-Yes,1-Yes,0,0,0,0,302,293,3,3,9,2,0,0,0,0,314,298,1,'Regular school','Currently operational ',Elementary,0,No,No
-10814609.7155,3705388.0422,484428008980,TX,4844280,76707,PK,05,'Not Virtual',309,309,0,45,47,61,54,45,42,44,0,0,0,0,0,0,0,338,0,184,132,13,0,9,23.219999,31.557619,-97.149279,City,14.6,1-Yes,1-Yes,0,0,0,0,87,97,63,69,6,7,0,0,3,6,159,179,1,'Regular school','Currently operational ',Elementary,0,No,No
-9148934.7615,3135632.1209,120168005389,FL,1201680,34286,PK,05,'Not Virtual',571,486,85,34,131,143,138,133,121,156,0,0,0,0,0,0,0,856,2,145,75,572,0,56,67,27.097218,-82.186323,City,12.8,1-Yes,1-Yes,0,2,3,3,78,67,44,31,323,249,0,0,28,28,476,380,1,'Regular school','Currently operational ',Elementary,6,No,No
-12453854.4437,4977787.7739,490000900742,UT,4900009,84102,07,12,'Not Virtual',85,66,19,0,0,0,0,0,0,0,0,28,30,29,25,27,25,164,1,52,5,97,0,7,17.07,40.765327,-111.874873,City,9.6,1-Yes,1-Yes,1,0,1,1,24,28,2,3,62,35,0,0,2,5,92,72,1,'Regular school','Currently operational ',High,2,Yes,No
-12940000.738,5401305.6615,160036000056,ID,1600360,83705,PK,06,'Not Virtual',253,242,11,20,49,36,49,45,51,61,47,0,0,0,0,0,0,358,3,50,38,243,0,11,19.15,43.58397,-116.242024,City,18.7,1-Yes,1-Yes,1,2,6,7,33,17,12,26,142,101,0,0,5,6,199,159,1,'Regular school','Currently operational ',Elementary,13,No,No
-9015329.6305,3398178.2007,120192001983,FL,1201920,32118,PK,05,'Not Virtual',317,220,97,2,66,57,69,77,74,88,0,0,0,0,0,0,0,433,0,51,58,280,1,37,28,29.176734,-80.986064,City,15.5,1-Yes,1-Yes,0,0,3,3,23,28,31,27,158,122,1,0,20,17,236,197,1,'Regular school','Currently operational ',Elementary,6,No,No
-8636487.3351,4515533.6061,510324001863,VA,5103240,23235,PK,05,'Not Virtual',299,299,0,17,52,51,37,45,49,51,0,0,0,0,0,0,0,302,0,59,172,49,1,18,19,37.546249,-77.582898,City,15.9,1-Yes,1-Yes,0,0,1,2,36,23,85,87,19,30,0,1,9,9,150,152,1,'Regular school','Currently operational ',Elementary,3,No,No
-8493308.8909,4429149.1655,510267001084,VA,5102670,23505,PK,05,'Not Virtual',245,210,35,0,70,67,61,66,49,47,0,0,0,0,0,0,0,360,3,62,197,52,0,32,26.32,36.928398,-76.296724,City,13.7,1-Yes,1-Yes,1,2,11,3,30,32,110,87,29,23,0,0,18,14,199,161,1,'Regular school','Currently operational ',Elementary,14,No,No
-8468461.7609,4402943.439,510384001705,VA,5103840,23456,PK,05,'Not Virtual',63,43,20,3,48,83,73,74,80,86,0,0,0,0,0,0,0,447,0,43,38,290,2,41,24.700001,36.739991,-76.073496,City,18.1,'Not Applicable','Not Applicable',0,0,16,17,20,23,15,23,145,145,1,1,21,20,218,229,1,'Regular school','Currently operational ',Elementary,33,No,No
-9602698.9334,3808461.9267,10243001024,AL,102430,36111,09,12,'Not Virtual',1407,1280,127,0,0,0,0,0,0,0,0,0,0,492,428,390,392,1702,7,125,1532,31,0,2,100.5,32.343214,-86.262583,City,16.9,1-Yes,1-Yes,4,3,4,1,73,52,788,744,18,13,0,0,2,0,889,813,1,'Regular school','Currently operational ',High,5,No,No
-13057632.2287,4099041.4333,64104007891,CA,641040,92395,KG,06,'Not Virtual',822,778,44,0,153,139,129,137,118,128,137,0,0,0,0,0,0,941,14,582,225,91,8,5,38,34.521456,-117.298776,City,24.8,1-Yes,1-Yes,7,7,7,9,288,294,119,106,37,54,4,4,3,2,465,476,1,'Regular school','Currently operational ',Elementary,16,No,No
-13632105.7557,5976732.6983,530870003155,WA,5308700,98408,06,08,'Not Virtual',477,403,74,0,0,0,0,0,0,0,207,203,211,0,0,0,0,621,4,149,138,169,29,63,38.799999,47.21192,-122.459375,City,16,1-Yes,1-Yes,2,2,31,38,81,68,67,71,83,86,14,15,36,27,314,307,1,'Regular school','Currently operational ',Middle,69,No,No
-13050749.499,6044975.6779,530111000204,WA,5301110,99216,09,12,'Not Virtual',117,85,32,0,0,0,0,0,0,0,0,0,0,462,435,422,428,1747,27,18,41,1504,13,118,88.220001,47.626736,-117.236962,City,19.8,1-Yes,1-Yes,9,18,10,15,7,11,26,15,791,713,7,6,71,47,921,825,1,'Regular school','Currently operational ',High,25,No,No
-11668265.2418,5034206.739,560198000117,WY,5601980,82001,04,06,'Not Virtual',24,18,6,0,0,0,0,0,33,32,21,0,0,0,0,0,0,86,1,14,2,66,0,3,5.63,41.148035,-104.817942,City,15.3,'Not Applicable','Not Applicable',0,1,0,0,11,3,1,1,34,32,0,0,1,2,47,39,1,'Regular school','Currently operational ',Middle,0,No,No
-8228456.2865,4958465.8221,360009605967,NY,3600096,11236,09,12,'Not Virtual',258,253,5,0,0,0,0,0,0,0,0,0,0,82,88,93,82,346,3,35,283,14,2,5,29,40.63358,-73.917506,City,11.9,1-Yes,1-Yes,1,2,2,2,16,19,157,126,7,7,2,0,0,5,185,161,1,'Regular school','Currently operational ',High,4,No,No
