@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N35-F1-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
139,2,61,SC,78,0,2,29078,11,25,14,278,90,-80.695266,-8982947.5081,Suburb
487,27,228,SC,259,10,17,29605,65,139,74,541,0,-82.403769,-9173136.4233,Suburb
347,48,167,SC,180,19,29,29334,99,191,92,635,0,-82.12786,-9142425.7239,Suburb
8,20,8,SD,0,10,10,57049,17,37,20,61,98,-96.525657,-10745170.9218,Suburb
662,31,336,GA,326,17,14,30052,102,206,104,557,224,-83.913514,-9341209.5583,Suburb
703,148,357,GA,346,73,75,30297,385,733,348,1549,0,-84.354171,-9390265.1444,Suburb
35,51,15,GA,20,33,18,30066,21,47,26,39,120,-84.478895,-9404146.1088,Suburb
164,36,77,GA,87,17,19,30324,88,174,86,219,65,-84.338266,-9388485.011,Suburb
546,1,257,GA,289,0,1,30331,3,7,4,393,100,-84.560889,-9413277.7857,Suburb
25,2,10,TX,15,2,0,78640,190,388,198,389,114,-97.847953,-10892378.4467,Suburb
155,31,76,GA,79,15,16,30093,312,660,348,804,134,-84.166301,-9369351.9735,Suburb
1,0,1,TX,0,0,0,78566,256,535,279,478,73,-97.486882,-10852189.5558,Suburb
54,238,26,TX,28,130,108,75094,25,48,23,61,113,-96.622053,-10755912.8722,Suburb
10,5,3,TX,7,1,4,75009,87,169,82,144,0,-96.777071,-10773177.449,Suburb
275,2,145,TX,130,0,2,75137,185,393,208,571,0,-96.931959,-10790408.0537,Suburb
94,2,41,TX,53,0,2,75149,160,349,189,445,84,-96.635652,-10757434.8183,Suburb
84,14,34,TX,50,7,7,75068,168,321,153,358,111,-96.902659,-10787146.7405,Suburb
116,13,61,TX,55,9,4,76118,154,323,169,520,0,-97.218653,-10822328.1568,Suburb
3,2,0,TX,3,0,2,76248,10,15,5,16,0,-97.242374,-10824964.3849,Suburb
132,71,61,TX,71,38,33,77459,64,123,59,41,156,-95.533633,-10634741.4977,Suburb
22,1,7,TX,15,0,1,77511,163,305,142,482,106,-95.262391,-10604560.7618,Suburb
92,60,44,TX,48,34,26,77498,204,416,212,501,115,-95.630558,-10645537.8033,Suburb
8,0,4,TX,4,0,0,77530,44,77,33,60,0,-95.123208,-10589069.524,Suburb
119,17,61,TX,58,7,10,77346,142,279,137,329,101,-95.171189,-10594409.9244,Suburb
605,14,281,TX,324,9,5,77044,849,1711,862,1993,0,-95.207507,-10598452.5939,Suburb
11,0,4,TX,7,0,0,76522,6,11,5,44,0,-97.89983,-10898153.6888,Suburb
0,0,0,TX,0,0,0,78557,344,637,293,582,0,-98.249167,-10937038.0544,Suburb
19,15,11,TX,8,6,9,78254,175,390,215,192,107,-98.698237,-10987031.2681,Suburb
14,1,8,TX,6,0,1,75757,13,27,14,121,0,-95.329527,-10612034.6045,Suburb
5,3,1,UT,4,3,0,84335,36,90,54,336,87,-111.834539,-12449349.7548,Suburb
17,9,7,UT,10,4,5,84405,71,140,69,287,0,-111.963649,-12463733.5049,Suburb
17,4,8,UT,9,2,2,84120,98,215,117,370,63,-111.99996,-12467769.38,Suburb
3,16,2,UT,1,6,10,84084,116,232,116,356,94,-111.969649,-12464399.3564,Suburb
6,5,2,ID,4,2,3,83401,56,137,81,295,0,-111.971677,-12464630.3661,Suburb
168,101,87,VA,81,52,49,23114,47,100,53,179,0,-77.660253,-8645102.6375,Suburb
62,20,32,VA,30,13,7,24019,14,36,22,150,83,-80.020082,-8907794.6219,Suburb
345,23,174,VA,171,16,7,23435,35,63,28,201,145,-76.41293,-8506245.4333,Suburb
858,432,418,VA,440,229,203,22315,348,670,322,866,0,-77.143765,-8587594.8146,Suburb
122,103,52,VA,70,49,54,22153,79,171,92,288,89,-77.213718,-8595387.9943,Suburb
217,131,109,VA,108,63,68,22193,96,229,133,328,141,-77.36834,-8612598.2159,Suburb
7,35,3,WA,4,13,22,98370,62,134,72,258,0,-122.623315,-13650362.3153,Suburb
87,63,39,WA,48,39,24,98198,119,230,111,405,0,-122.303407,-13614752.8517,Suburb
8,5,1,WA,7,3,2,98338,47,84,37,270,84,-122.355676,-13620562.0658,Suburb
2,2,1,AZ,1,1,1,86314,70,162,92,282,54,-112.351945,-12506959.4937,Suburb
424,36,203,KY,221,23,13,40222,90,193,103,707,0,-85.599995,-9528945.6941,Suburb
8,6,3,PA,5,3,3,17537,21,52,31,153,0,-76.234009,-8486331.0395,Suburb
555,2,289,VA,266,2,0,23223,9,12,3,426,99,-77.379531,-8613848.3859,Suburb
296,44,145,FL,151,19,25,33415,199,410,211,619,145,-80.142801,-8921458.1653,Suburb
366,0,180,PA,186,0,0,19023,4,8,4,409,57,-75.256982,-8377559.4497,Suburb
65,5,32,AZ,33,2,3,85326,232,458,226,506,77,-112.558543,-12529944.9574,Suburb
36,2,19,OH,17,1,1,45215,9,13,4,190,0,-84.442231,-9400062.6729,Suburb
12,34,2,UT,10,18,16,84092,11,39,28,100,117,-111.847662,-12450817.3458,Suburb
6,4,3,ID,3,3,1,83651,71,124,53,11,17,-116.593601,-12979143.2909,Suburb
58,3,28,TX,30,2,1,75051,194,380,186,461,75,-96.997977,-10797766.3917,Suburb
73,1,36,FL,37,0,1,33837,55,119,64,141,0,-81.600136,-9083681.3198,Suburb
60,4,26,SC,34,4,0,29223,15,22,7,133,0,-80.995317,-9016355.5853,Suburb
0,3,0,ID,0,0,3,83401,24,39,15,6,0,-111.966297,-12464032.4587,Suburb
60,199,28,TX,32,111,88,75070,38,72,34,61,122,-96.711976,-10765927.8215,Suburb
1,2,0,TX,1,1,1,75057,5,8,3,8,0,-96.977648,-10795497.0612,Suburb
249,6,108,MI,141,3,3,48035,4,6,2,335,0,-82.908562,-9229332.9265,Suburb
294,171,153,GA,141,75,96,30024,172,363,191,578,0,-84.068731,-9358487.7239,Suburb
31,27,15,MI,16,14,13,48312,3,5,2,179,47,-82.99684,-9239164.4269,Suburb
4,8,2,VA,2,7,1,22046,3,13,10,8,0,-77.165691,-8590047.5939,Suburb
29,2,10,MI,19,1,1,48314,3,9,6,125,0,-83.033191,-9243213.8908,Suburb
1,1,0,TX,1,0,1,79938,276,583,307,587,91,-106.164417,-11818170.1445,Suburb
1,5,1,MI,0,3,2,48178,11,20,9,96,80,-83.656664,-9312618.7125,Suburb
15,3,10,MI,5,1,2,48327,25,57,32,217,57,-83.392905,-9283253.3048,Suburb
60,3,23,MI,37,2,1,48060,19,38,19,359,0,-82.441735,-9177369.336,Suburb
0,0,0,MN,0,0,0,55330,0,0,0,5,0,-93.579241,-10417191.5236,Suburb
19,7,11,CA,8,2,5,93065,17,32,15,150,0,-118.798061,-13224523.1377,Suburb
65,40,27,CA,38,24,16,92583,492,964,472,871,138,-116.961271,-13020059.1828,Suburb
254,11,131,SC,123,8,3,29169,182,385,203,739,177,-81.096969,-9027675.0599,Suburb
159,10,84,NY,75,6,4,10454,251,468,217,618,0,-73.920349,-8228768.829,City
52,10,22,NY,30,5,5,10456,179,329,150,365,0,-73.904051,-8226954.7235,City
61,11,35,NY,26,8,3,10468,168,316,148,357,0,-73.897076,-8226186.9561,City
110,7,53,NY,57,4,3,10456,212,457,245,556,0,-73.900565,-8226567.4426,City
36,47,24,RI,12,22,25,2886,57,135,78,346,0,-71.485945,-7957774.0847,City
103,15,45,RI,58,6,9,2905,99,220,121,352,67,-71.415868,-7949980.9051,City
193,11,92,NY,101,5,6,11208,58,117,59,322,64,-73.87634,-8223870.0648,City
78,4,37,SC,41,2,2,29412,9,21,12,152,96,-79.968643,-8902066.9406,City
21,271,13,NY,8,131,140,11218,29,48,19,516,98,-73.973223,-8234659.576,City
84,148,43,NY,41,84,64,10010,96,181,85,327,0,-73.98536,-8236004.8677,City
132,15,69,FL,63,6,9,33702,46,113,67,374,109,-82.661053,-9201781.6243,City
60,7,47,NY,13,4,3,10040,149,325,176,394,0,-73.926188,-8229427.8861,City
9,116,3,NY,6,59,57,11378,246,512,266,727,156,-73.903901,-8226934.3403,City
32,291,16,NY,16,166,125,11364,29,69,40,251,67,-73.745748,-8209336.8378,City
1,2,1,TX,0,1,1,75236,513,1074,561,945,90,-96.900748,-10786936.1141,City
112,96,74,NY,38,31,65,11106,207,283,76,330,0,-73.925093,-8229305.5868,City
183,39,47,NY,136,20,19,11436,38,125,87,331,0,-73.801249,-8215512.9497,City
985,43,504,GA,481,20,23,30064,426,875,449,1153,0,-84.586121,-9416083.874,City
318,131,179,NC,139,62,69,28211,169,325,156,479,0,-80.794571,-8994002.001,City
330,27,178,TX,152,11,16,79603,535,1011,476,1337,0,-99.756344,-11104819.0301,City
33,32,15,GA,18,13,19,30075,23,49,26,30,108,-84.363714,-9391325.0712,City
134,207,51,TX,83,105,102,78759,342,688,346,546,0,-97.753617,-10881881.0948,City
640,48,307,NC,333,24,24,27712,251,570,319,914,0,-78.937322,-8787261.9213,City
51,4,25,TX,26,2,2,78664,92,191,99,159,0,-97.671789,-10872776.5954,City
5,245,3,CA,2,104,141,95035,75,160,85,275,70,-121.876207,-13567198.8285,City
188,2,71,NC,117,2,0,27406,18,41,23,239,38,-79.77769,-8880814.0495,City
8,0,2,TX,6,0,0,78416,286,613,327,622,0,-97.428573,-10845700.9014,City
44,205,21,TX,23,115,90,75093,35,97,62,74,0,-96.779787,-10773476.4027,City
388,0,193,GA,195,0,0,30904,9,18,9,447,83,-82.016037,-9129978.3785,City
154,3,82,NC,72,1,2,27834,10,23,13,226,2,-77.403299,-8616498.2029,City
12,0,3,MN,9,0,0,56301,0,1,1,34,0,-94.155861,-10481385.0386,City
366,1,179,TX,187,0,1,75210,46,102,56,476,79,-96.749203,-10770072.407,City
2,4,0,CA,2,2,2,95401,75,195,120,167,0,-122.722597,-13661416.8081,City
16,94,11,CA,5,41,53,95242,519,983,464,1091,0,-121.291249,-13502074.4804,City
263,7,134,GA,129,6,1,31520,59,121,62,457,0,-81.481804,-9070513.7677,City
485,0,250,GA,235,0,0,31907,11,23,12,505,85,-84.887914,-9449675.4,City
8,1,3,TX,5,0,1,76179,16,32,16,45,0,-97.40761,-10843363.6269,City
19,0,6,TX,13,0,0,76106,4,30,26,48,0,-97.355701,-10837588.3848,City
0,0,0,TX,0,0,0,79904,4,13,9,11,0,-106.417331,-11846319.3541,City
24,4,11,TX,13,2,2,79904,323,682,359,639,0,-106.4496,-11849913.593,City
43,27,21,GA,22,16,11,30720,122,235,113,322,89,-84.975227,-9459398.19,City
156,65,80,TX,76,38,27,77089,274,608,334,724,0,-95.229117,-10600857.8124,City
67,66,31,TX,36,35,31,77059,66,155,89,231,83,-95.114462,-10588084.3357,City
198,0,113,TX,85,0,0,77067,9,10,1,197,17,-95.481009,-10628898.3116,City
364,1,184,NC,180,0,1,27801,6,9,3,380,79,-77.771555,-8657482.0389,City
67,1,31,TX,36,0,1,77018,169,354,185,343,77,-95.417114,-10621784.5721,City
33,0,16,TX,17,0,0,77009,234,525,291,539,92,-95.352524,-10614589.2999,City
823,2,258,FL,565,1,1,33315,56,142,86,706,0,-80.149853,-8922232.7272,City
93,72,40,MO,53,30,42,65807,50,108,58,515,0,-93.290143,-10385006.4389,City
115,6,58,GA,57,1,5,31216,75,146,71,410,64,-83.692833,-9316640.9988,City
0,1,0,TX,0,1,0,78041,350,658,308,660,84,-99.509506,-11077349.2607,City
111,1,64,TX,47,0,1,79412,180,399,219,543,97,-101.863404,-11339382.1881,City
77,8,36,NC,41,4,4,28403,36,84,48,298,49,-77.882343,-8669820.6738,City
2,0,1,TX,1,0,0,78572,271,548,277,500,76,-98.344993,-10947705.2663,City
12,1,7,TX,5,1,0,79763,278,572,294,496,0,-102.403254,-11399471.8839,City
0,0,0,TX,0,0,0,78411,33,57,24,46,0,-97.388361,-10841216.5957,City
11,19,5,TX,6,9,10,78227,206,451,245,464,75,-98.590309,-10975011.9701,City
28,72,15,TX,13,39,33,78258,114,217,103,62,119,-98.494715,-10964378.7301,City
277,7,145,TX,132,4,3,78220,209,409,200,692,106,-98.398656,-10953691.135,City
46,22,18,ND,28,13,9,58102,22,46,24,212,0,-96.790272,-10774645.0399,City
92,0,51,TX,41,0,0,75701,124,244,120,347,0,-95.299894,-10608725.7305,City
132,0,69,TX,63,0,0,76707,97,184,87,309,45,-97.149279,-10814609.7155,City
3,8,1,UT,2,2,6,84322,13,28,15,98,52,-111.808856,-12446496.1058,City
12,26,7,UT,5,15,11,84057,185,354,169,507,0,-111.691467,-12433430.4697,City
121,4,57,FL,64,3,1,33901,24,46,22,172,63,-81.874798,-9114262.9255,City
4,10,3,ID,1,4,6,83704,26,58,32,219,63,-116.285154,-12944797.5862,City
51,6,23,AZ,28,4,2,85027,130,264,134,396,0,-112.118197,-12480943.7265,City
91,8,41,AZ,50,5,3,85042,301,625,324,643,138,-111.984546,-12466057.1906,City
31,79,13,OH,18,36,43,43016,24,39,15,105,86,-83.079904,-9248411.6087,City
172,3,87,VA,85,1,2,23235,23,59,36,299,45,-77.582898,-8636487.3351,City
43,0,21,VA,22,0,0,22980,14,30,16,143,52,-78.899227,-8783008.6253,City
660,36,282,VA,378,21,15,23608,119,293,174,834,0,-76.548975,-8521383.3621,City
78,18,32,VA,46,9,9,23454,26,56,30,233,58,-76.012323,-8461653.7696,City
143,95,69,VA,74,49,46,22202,61,119,58,171,106,-77.070369,-8579427.9428,City
1532,5,744,AL,788,4,1,36111,52,125,73,1407,0,-86.262583,-9602698.9334,City
45,2,23,OH,22,2,0,43613,33,67,34,263,0,-83.611828,-9307624.8266,City
9,5,4,WA,5,3,2,98632,50,92,42,296,59,-122.973819,-13689382.5689,City
273,379,113,NJ,160,214,165,7306,372,842,470,1208,0,-74.054021,-8243655.3649,City
98,138,41,OR,57,67,71,97266,97,229,132,749,0,-122.549033,-13642093.5274,City
41,25,15,WA,26,10,15,99216,11,18,7,117,0,-117.236962,-13050749.499,City
378,37,182,FL,196,15,22,32605,89,162,73,501,0,-82.370533,-9169440.2683,City
2,0,1,WY,1,0,0,82001,3,14,11,24,0,-104.817942,-11668265.2418,City
72,6,22,FL,50,3,3,32207,6,11,5,29,0,-81.618751,-9085753.6125,City
24,53,15,OR,9,16,37,97401,113,197,84,439,0,-123.072748,-13700389.501,City
301,16,145,NC,156,8,8,28269,28,64,36,247,69,-80.804651,-8995129.8718,City
15,37,8,TX,7,26,11,79424,104,208,104,188,145,-101.941584,-11348085.8177,City
33,8,22,AZ,11,4,4,85613,35,65,30,73,100,-110.351331,-12284252.5681,City
753,0,344,AL,409,0,0,36605,6,7,1,732,0,-88.073954,-9804350.0057,City
426,25,220,NY,206,14,11,14611,45,93,48,536,47,-77.634764,-8642255.7828,City
0,0,0,TX,0,0,0,78520,273,585,312,501,89,-97.536588,-10857713.405,City
14,1,6,AZ,8,1,0,85706,188,426,238,378,0,-110.94474,-12350307.7494,City
6,64,2,OR,4,38,26,97007,20,45,25,86,80,-122.850746,-13675678.259,City
31,45,18,NY,13,18,27,10023,23,44,21,69,16,-73.983055,-8235739.886,City
40,10,19,NM,21,6,4,88001,235,535,300,707,0,-106.752283,-11883600.2407,City
15,9,9,AZ,6,6,3,85364,143,339,196,350,0,-114.614837,-12758861.967,City
116,0,44,FL,72,0,0,32218,2,2,0,120,0,-81.665031,-9090903.7696,City
137,7,65,NY,72,4,3,11205,22,57,35,193,0,-73.971631,-8234482.9215,City
114,72,57,TX,57,40,32,76017,54,99,45,103,0,-97.151006,-10814799.9588,City
132,14,69,PA,63,10,4,18104,247,494,247,644,131,-75.495782,-8404152.7411,City
79,2,39,MI,40,1,1,49202,14,21,7,235,0,-84.419849,-9397569.1271,City
239,302,110,NV,129,158,144,89144,359,729,370,819,0,-115.33257,-12838764.1405,City
270,0,140,PA,130,0,0,15222,2,3,1,290,48,-79.997532,-8905280.693,City
1,19,0,NV,1,6,13,89509,15,41,26,36,73,-119.860559,-13342800.0966,City
188,4,98,CA,90,2,2,93301,160,303,143,582,91,-119.013893,-13248568.5282,City
16,19,10,NY,6,6,13,11238,179,390,211,350,123,-73.954952,-8232621.2552,City
250,0,131,MI,119,0,0,48033,3,4,1,227,0,-83.289245,-9271709.615,City
6,0,4,MI,2,0,0,48126,3,5,2,429,97,-83.180195,-9259574.8121,City
6,0,4,TX,2,0,0,78228,47,88,41,95,16,-98.587342,-10974685.8387,City
339,11,149,FL,190,5,6,32277,37,84,47,365,0,-81.559528,-9079163.0421,City
114,23,23,NY,91,14,9,10458,56,253,197,314,0,-73.88252,-8224563.0939,City
55,8,39,NC,16,2,6,27534,37,75,38,133,0,-77.944371,-8676730.5812,City
102,9,55,FL,47,5,4,33870,105,231,126,617,0,-81.43659,-9065479.1154,City
416,16,211,NY,205,11,5,12180,87,184,97,915,0,-73.671093,-8201027.2836,City
4,3,3,TX,1,2,1,78411,99,208,109,211,0,-97.387556,-10841128.2685,City
263,16,123,MI,140,9,7,48340,215,442,227,763,90,-83.273843,-9269997.4255,City
34,459,19,CA,15,262,197,92126,74,161,87,403,0,-117.157386,-13041903.1869,City
234,19,125,NY,109,7,12,14210,55,117,62,459,43,-78.809487,-8773034.4424,City
34,135,19,MI,15,70,65,48375,6,19,13,58,78,-83.46151,-9290890.2133,City
247,4,152,PA,95,2,2,19140,9,17,8,270,0,-75.150377,-8365703.2173,City
44,48,19,PA,25,26,22,19147,15,32,17,573,63,-75.150886,-8365757.5725,City
991,1,489,MI,502,0,1,48224,1,2,1,901,0,-82.929002,-9231615.8457,City
113,31,54,PA,59,13,18,19111,27,57,30,329,45,-75.081182,-8357998.3648,City
194,73,93,TX,101,42,31,75075,92,164,72,348,78,-96.777625,-10773231.8042,City
21,49,12,AR,9,30,19,72712,37,68,31,163,0,-94.242748,-10491046.679,City
26,2,14,MI,12,1,1,49546,6,14,8,57,13,-85.603507,-9529339.7695,City
268,17,121,PA,147,10,7,15210,7,17,10,713,0,-79.989234,-8904356.6542,City
1,1,1,CA,0,0,1,92703,92,191,99,169,0,-117.905901,-13125222.9449,City
61,27,33,FL,28,13,14,32309,20,45,25,102,96,-84.22416,-9375793.0671,City
64,8,39,CA,25,4,4,95821,60,117,57,219,0,-121.403991,-13514630.5362,City
276,8,124,NC,152,3,5,27215,91,196,105,612,97,-79.464634,-8845958.7646,City
167,104,91,TX,76,50,54,77063,296,577,281,850,122,-95.512284,-10632370.2513,City
0,0,0,CA,0,0,0,95482,1,2,1,6,1,-123.222391,-13717056.1703,Town
147,3,77,NC,70,0,3,27288,51,102,51,419,0,-79.738609,-8876458.8375,Town
5,4,3,NM,2,3,1,87571,56,102,46,121,0,-105.594932,-11754771.5746,Town
30,3,21,NC,9,1,2,28532,5,15,10,46,0,-76.899622,-8560423.9989,Town
5,0,1,TX,4,0,0,77355,14,33,19,64,0,-95.756635,-10659575.0389,Town
2,2,2,NM,0,2,0,87701,136,297,161,331,0,-105.214034,-11712367.7085,Town
465,12,234,VA,231,8,4,24540,23,43,20,638,0,-79.410981,-8839993.2792,Town
171,8,83,FL,88,5,3,34473,201,380,179,564,130,-82.195119,-9149919.9499,Town
218,4,118,CA,100,1,3,92311,118,256,138,522,91,-117.016442,-13026208.1171,Town
2,1,2,ID,0,1,0,83338,283,539,256,655,0,-114.52612,-12748989.7001,Town
15,2,7,OH,8,2,0,43103,5,8,3,178,90,-82.948412,-9233776.4657,Town
624,5,331,GA,293,2,3,30830,24,48,24,982,0,-81.993772,-9127498.4216,Town
11,23,4,OH,7,15,8,45701,6,14,8,153,0,-82.103874,-9139762.3181,Town
3,0,2,ID,1,0,0,83642,18,35,17,108,72,-116.429756,-12960893.5257,Town
557,12,275,TX,282,5,7,75670,253,493,240,956,0,-94.353571,-10503392.1083,Town
5,83,1,CA,4,50,33,95953,156,312,156,408,0,-121.656984,-13542793.3346,Town
7,2,5,SD,2,1,1,57301,15,30,15,183,76,-98.03144,-10912795.6262,Town
3,4,1,OH,2,4,0,45822,12,24,12,174,0,-84.586271,-9416090.6684,Town
17,7,7,TX,10,1,6,79015,125,243,118,333,0,-101.918073,-11345469.9727,Town
2,0,2,OH,0,0,0,44811,9,23,14,177,0,-82.837673,-9221437.8308,Town
30,28,13,VA,17,11,17,20132,44,104,60,105,0,-77.707509,-8650361.505,Town
3,3,2,PA,1,2,1,17257,2,5,3,27,22,-77.520371,-8629529.8669,Town
4,0,1,KS,3,0,0,67846,18,52,34,60,3,-100.869103,-11228694.5767,Town
23,9,9,PA,14,4,5,15701,5,9,4,232,118,-79.192595,-8815669.3182,Town
5,3,2,TX,3,3,0,76048,101,193,92,369,0,-97.801696,-10887235.084,Town
3,0,2,WI,1,0,0,53901,0,5,5,3,0,-89.462887,-9958963.4293,Town
1,0,1,TX,0,0,0,78065,246,513,267,506,137,-98.570424,-10972796.9948,Town
594,27,307,GA,287,15,12,30117,173,376,203,1143,399,-85.085414,-9471662.0865,Town
60,0,32,NY,28,0,0,14551,47,100,53,291,0,-77.062384,-8578544.6705,Town
445,0,214,MS,231,0,0,38751,3,11,8,470,122,-90.653858,-10091535.8111,Town
0,0,0,CA,0,0,0,95360,7,15,8,9,0,-121.024112,-13472342.175,Town
262,1,143,NC,119,1,0,27932,19,36,17,289,0,-76.604733,-8527593.446,Town
48,4,19,TX,29,2,2,77957,78,161,83,239,0,-96.645449,-10758515.1283,Town
4,82,3,GU,1,43,39,96915,4,4,0,400,67,144.677108,16105383.7757,Town
1,0,1,WY,0,0,0,82633,11,28,17,83,0,-105.40011,-11733083.8418,Town
3,0,0,NY,3,0,0,13115,3,10,7,4,61,-76.472276,-8512856.3869,Town
4,115,2,SD,2,63,52,57350,74,149,75,324,0,-98.237156,-10935713.1459,Town
26,2,14,TX,12,2,0,75482,101,201,100,312,118,-95.608739,-10643112.2016,Town
0,0,0,IA,0,0,0,50677,1,1,0,12,0,-92.49235,-10296196.8037,Town
1,0,0,CO,1,0,0,81067,76,140,64,162,0,-103.720688,-11546135.8566,Town
15,1,10,TX,5,0,1,77482,21,50,29,84,0,-95.889434,-10674359.6588,Town
48,1,28,NC,20,0,1,28021,15,28,13,233,0,-81.379896,-9059167.1155,Town
1,1,0,OH,1,0,1,44047,5,9,4,114,0,-80.78099,-8992500.438,Town
3,7,2,ID,1,4,3,83221,146,273,127,458,0,-112.34583,-12506280.0535,Town
43,389,15,CA,28,202,187,93657,1125,2279,1154,2171,0,-119.575847,-13311117.7977,Town
110,2,46,FL,64,2,0,33841,182,361,179,439,0,-81.782987,-9104030.5553,Town
15,58,5,NY,10,32,26,14870,7,10,3,135,82,-77.110955,-8583946.2205,Town
195,1,99,FL,96,1,0,32177,7,23,16,348,81,-81.70737,-9095625.8794,Town
5,1,2,AZ,3,0,1,85643,124,270,146,272,69,-109.835941,-12226873.8389,Town
18,8,9,AZ,9,5,3,85641,89,173,84,126,0,-110.771619,-12331038.8238,Town
4,4,1,NY,3,2,2,12117,9,12,3,227,59,-74.26108,-8266708.7727,Town
1,12,1,CA,0,4,8,95023,193,396,203,240,60,-121.411362,-13515452.6589,Town
11,1,7,NY,4,1,0,14048,80,160,80,194,41,-79.316787,-8829495.9273,Town
28,1,9,NC,19,1,0,27330,6,20,14,55,0,-79.160207,-8812075.0793,Town
2,0,1,MI,1,0,0,49242,2,2,0,51,0,-84.65798,-9424074.0913,Town
0,1,0,NY,0,1,0,12953,0,0,0,21,0,-74.282012,-8269032.4583,Town
