@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
117,83,54,VA,63,45,38,23456,45,82,37,167,148,-76.110222,-8472551.9912,City
212,57,90,VA,122,32,25,23454,57,140,83,394,0,-76.05183,-8466049.748,City
275,105,133,VA,142,54,51,23464,80,140,60,411,0,-76.146545,-8476587.8663,City
15,38,7,VA,8,25,13,23456,23,61,38,84,103,-75.999683,-8460247.3283,City
281,15,205,AL,76,6,9,36108,13,19,6,119,0,-86.355442,-9613040.0141,City
98,10,48,NE,50,4,6,68164,42,81,39,226,102,-96.128869,-10701007.3055,City
50,8,24,NE,26,6,2,68117,41,93,52,188,33,-96.0035,-10687058.3971,City
166,29,94,NE,72,17,12,68144,162,297,135,496,0,-96.10232,-10698058.5348,City
15,2,8,NE,7,2,0,68144,13,33,20,84,21,-96.113675,-10699315.4992,City
52,25,22,VA,30,15,10,22204,116,223,107,299,65,-77.107787,-8583599.7059,City
47,62,25,VA,22,29,33,22207,45,97,52,94,93,-77.121177,-8585080.8857,City
205,139,103,VA,102,77,62,22204,201,396,195,456,0,-77.096541,-8582342.7415,City
4,32,2,VA,2,17,15,22207,14,39,25,23,91,-77.151185,-8588430.5261,City
18,44,11,VA,7,20,24,22207,16,37,21,28,122,-77.113787,-8584258.763,City
69,96,35,VA,34,51,45,22207,87,171,84,163,0,-77.147271,-8587995.6843,City
129,124,51,VA,78,83,41,22204,73,153,80,282,66,-77.071665,-8579570.6252,City
21,8,12,NE,9,3,5,68154,11,20,9,58,37,-96.111778,-10699104.8728,City
114,39,56,NE,58,20,19,68134,15,31,16,288,62,-96.06483,-10693886.7716,City
56,8,27,NE,29,4,4,68111,12,19,7,172,38,-95.955351,-10681697.6135,City
142,203,65,NE,77,109,94,68104,32,48,16,430,66,-96.01518,-10688362.9224,City
105,13,50,NE,55,7,6,68134,19,33,14,188,38,-96.06618,-10694029.4541,City
293,99,147,NE,146,55,44,68132,79,159,80,622,0,-96.020513,-10688954.0354,City
185,9,94,NE,91,3,6,68112,17,55,38,331,62,-95.953315,-10681473.3982,City
282,44,136,NE,146,19,25,68134,49,89,40,506,0,-96.068281,-10694274.0526,City
625,280,327,NE,298,144,136,68134,125,250,125,1245,0,-96.040547,-10691182.5994,City
36,1,19,FL,17,0,1,34471,14,28,14,102,0,-82.114642,-9140958.133,City
379,72,192,FL,187,40,32,34475,109,207,98,704,0,-82.15414,-9145354.1114,City
395,0,236,AL,159,0,0,36108,4,6,2,315,68,-86.334253,-9610682.3564,City
119,12,56,FL,63,8,4,34471,60,136,76,428,150,-82.086187,-9137791.9414,City
125,81,65,FL,60,39,42,34471,21,51,30,137,105,-82.157472,-9145721.0091,City
124,77,59,NE,65,37,40,68152,18,39,21,224,73,-96.00573,-10687302.9956,City
339,5,162,AL,177,3,2,36109,61,131,70,462,119,-86.244764,-9600714.9679,City
530,3,260,AL,270,3,0,36111,38,60,22,545,111,-86.259369,-9602352.4189,City
118,0,34,AL,84,0,0,36108,0,0,0,111,0,-86.331981,-9610424.1691,City
285,0,140,AL,145,0,0,36109,6,12,6,299,60,-86.252082,-9601537.0906,City
211,240,123,AL,88,124,116,36106,5,7,2,122,118,-86.285934,-9605301.1896,City
54,24,28,NE,26,11,13,68106,22,43,21,168,45,-95.99898,-10686548.8169,City
0,0,0,NE,0,0,0,68111,0,0,0,0,0,-95.948794,-10680970.6124,City
18,0,18,FL,0,0,0,34470,4,4,0,37,0,-82.136481,-9143390.5291,City
171,102,85,VA,86,59,43,20191,119,258,139,371,0,-77.338568,-8609282.5474,City
11,158,4,VA,7,84,74,20171,19,38,19,30,85,-77.36228,-8611932.3644,City
34,11,16,NE,18,8,3,68127,63,131,68,236,56,-96.074353,-10694939.904,City
4,0,1,NE,3,0,0,68117,50,107,57,126,26,-96.010426,-10687826.1646,City
967,0,504,AL,463,0,0,36104,8,10,2,917,0,-86.310102,-9607998.5674,City
25,26,19,NE,6,10,16,68114,17,33,16,68,37,-96.040069,-10691121.4498,City
17,6,8,NE,9,2,4,68144,11,20,9,59,38,-96.092634,-10696978.2248,City
48,1,26,NE,22,0,1,68124,27,41,14,170,38,-96.034487,-10690509.9536,City
67,1258,34,CA,33,647,611,92602,309,653,344,686,0,-117.782453,-13111477.8686,City
18,36,9,CA,9,19,17,91762,359,712,353,678,0,-117.674907,-13099512.9258,City
244,42,107,FL,137,21,21,32811,317,650,333,495,192,-81.444364,-9066335.2102,City
270,6,139,IN,131,4,2,47714,14,39,25,550,0,-87.540031,-9744905.7781,City
131,45,74,CA,57,25,20,92376,1218,2452,1234,2491,0,-117.354528,-13063842.3126,City
52,95,26,CA,26,49,46,93722,271,533,262,626,0,-119.873555,-13344247.3044,City
132,10,108,OH,24,0,10,43604,45,63,18,225,0,-83.543455,-9300008.3014,City
546,0,282,AL,264,0,0,36108,15,23,8,539,103,-86.328611,-9610057.2714,City
87,12,48,CA,39,3,9,92407,331,682,351,792,0,-117.316408,-13059602.6054,City
142,33,69,CA,73,16,17,92411,1151,2356,1205,2454,0,-117.327157,-13060791.6259,City
92,0,41,OH,51,0,0,43614,42,89,47,276,79,-83.609669,-9307387.0226,City
59,2,28,OH,31,1,1,43613,20,42,22,187,56,-83.614047,-9307876.2195,City
13,1,8,FL,5,1,0,32547,9,18,9,55,0,-86.614858,-9641916.2247,City
1179,26,601,IN,578,12,14,46214,453,944,491,2432,0,-86.290871,-9605858.3306,City
26,4,14,OH,12,3,1,43613,15,31,16,178,53,-83.61713,-9308215.9397,City
37,2,16,OH,21,2,0,43623,32,64,32,217,73,-83.629676,-9309615.5866,City
130,24,70,AZ,60,12,12,85051,287,591,304,790,129,-112.116117,-12480705.9224,City
27,13,10,AZ,17,8,5,85304,107,204,97,348,69,-112.157237,-12485285.3497,City
64,13,26,VA,38,8,5,22302,80,157,77,162,97,-77.076739,-8580141.355,City
330,22,155,VA,175,12,10,22314,56,120,64,407,72,-77.055657,-8577790.4918,City
49,6,16,VA,33,3,3,22305,252,489,237,447,140,-77.0598,-8578259.3055,City
76,5,30,VA,46,1,4,22305,110,268,158,310,52,-77.057409,-8577980.735,City
354,26,180,AL,174,16,10,36608,9,21,12,412,0,-88.183137,-9816498.3974,City
51,1,19,AZ,32,0,1,85008,307,579,272,625,0,-112.017972,-12469773.7288,City
51,21,26,VA,25,11,10,22601,125,260,135,393,0,-78.184894,-8703500.5271,City
30,9,9,VA,21,2,7,22601,81,170,89,322,69,-78.167594,-8701577.7112,City
33,1,14,CA,19,1,0,92395,24,64,40,99,0,-117.308132,-13058678.5667,City
493,5,245,AL,248,3,2,36116,78,166,88,637,216,-86.219561,-9597908.8797,City
33,23,16,VT,17,13,10,5401,3,11,8,125,34,-73.242876,-8153350.9611,City
131,152,96,AL,35,75,77,36111,13,17,4,66,0,-86.247158,-9600973.1552,City
55,118,28,WA,27,65,53,98444,81,151,70,350,93,-122.455713,-13631704.886,City
13,47,8,WA,5,22,25,98225,92,184,92,353,0,-122.474074,-13633743.2067,City
18,79,10,WA,8,39,40,98225,58,123,65,255,0,-122.481552,-13634578.9182,City
85,5,22,FL,63,1,4,32601,5,14,9,85,17,-82.327552,-9164663.8033,City
61,80,30,WA,31,40,40,98337,89,220,131,708,0,-122.63874,-13652067.7103,City
59,123,26,WA,33,61,62,98383,98,216,118,443,0,-122.699169,-13658800.9632,City
208,29,92,CA,116,18,11,92395,335,692,357,984,168,-117.310996,-13058991.1092,City
4044,5,2078,NJ,1966,4,1,7102,86,185,99,3845,455,-74.202782,-8260206.5295,City
477,30,257,AL,220,18,12,36117,6,16,10,310,90,-86.163499,-9591678.4126,City
221,56,57,CA,164,45,11,92415,214,704,490,988,105,-117.293775,-13057075.0877,City
41,0,7,CA,34,0,0,92415,3,47,44,103,0,-117.269697,-13054404.8875,City
69,57,38,WA,31,24,33,99336,403,851,448,1176,0,-119.12427,-13260846.0135,City
10,33,6,WA,4,16,17,99352,58,116,58,305,114,-119.276448,-13277791.2534,City
311,13,162,AL,149,7,6,36203,42,108,66,530,0,-85.831382,-9554696.4797,City
9,5,4,WA,5,3,2,98632,50,92,42,296,59,-122.973819,-13689382.5689,City
7,9,5,WA,2,6,3,98632,34,102,68,297,45,-122.959972,-13687833.4451,City
21,54,11,WA,10,33,21,98273,547,1037,490,1168,0,-122.327092,-13617389.0799,City
428,12,208,FL,220,8,4,32839,182,371,189,613,190,-81.434461,-9065234.5169,City
103,170,46,CA,57,76,94,95834,71,171,100,446,96,-121.532391,-13528925.9591,City
22,26,8,WA,14,11,15,98501,70,142,72,334,0,-122.916269,-13682968.6529,City
959,54,490,FL,469,31,23,32804,172,357,185,1199,0,-81.390916,-9060383.3136,City
211,21,133,FL,78,9,12,32801,164,241,77,400,0,-81.367221,-9057753.8798,City
11,11,3,WA,8,6,5,98664,69,133,64,236,68,-122.562068,-13643540.7351,City
8,12,3,WA,5,5,7,98684,80,152,72,284,75,-122.50507,-13637194.7632,City
129,391,67,CA,62,193,198,95758,79,167,88,618,119,-121.411196,-13515432.2757,City
12,74,6,WA,6,29,45,98607,52,89,37,174,109,-122.472187,-13633532.5802,City
13,7,7,WA,6,5,2,98661,134,268,134,365,107,-122.635389,-13651707.607,City
33,27,25,WA,8,16,11,98661,227,473,246,795,0,-122.61156,-13649050.9956,City
1,0,0,WA,1,0,0,98661,2,6,4,33,6,-122.629664,-13651062.1387,City
175,200,88,WA,87,93,107,98092,162,322,160,746,0,-122.172983,-13600226.4191,City
257,129,119,WA,138,67,62,98118,25,58,33,340,60,-122.271683,-13611212.968,City
585,0,275,MI,310,0,0,49022,3,8,5,476,0,-86.456843,-9624325.5166,City
17,7,6,WA,11,4,3,98001,27,59,32,184,0,-122.234821,-13607115.9433,City
49,29,23,WA,26,15,14,98002,65,153,88,397,72,-122.216203,-13605043.6505,City
53,115,27,WA,26,61,54,98002,154,367,213,505,0,-122.220173,-13605478.4922,City
34,918,10,WA,24,479,439,98006,61,135,74,190,0,-122.171965,-13600110.9143,City
104,49,40,OH,64,21,28,44512,33,73,40,483,0,-80.668944,-8980019.1206,City
66,71,35,WA,31,33,38,98032,150,272,122,507,92,-122.281953,-13612368.0164,City
9,2,2,OH,7,0,2,44512,8,17,9,105,86,-80.666529,-8979754.1389,City
315,6,156,FL,159,2,4,32804,35,83,48,337,96,-81.401581,-9061585.9228,City
34,16,16,FL,18,9,7,32807,220,466,246,408,94,-81.313744,-9051801.9832,City
298,45,150,NJ,148,22,23,7305,139,282,143,596,77,-74.089711,-8247630.0904,City
57,341,28,NJ,29,173,168,7302,29,53,24,126,88,-74.038204,-8241895.6147,City
71,81,34,WA,37,39,42,98030,46,102,56,304,45,-122.185331,-13601605.6828,City
95,164,48,WA,47,78,86,98030,48,110,62,378,77,-122.195785,-13602774.32,City
83,130,44,WA,39,82,48,98030,71,136,65,400,95,-122.180596,-13601082.5138,City
25,73,17,CA,8,40,33,95747,115,234,119,307,0,-121.326946,-13506049.2059,City
17,90,9,CA,8,38,52,95661,114,242,128,312,0,-121.262012,-13498826.756,City
3,1,2,WA,1,0,1,98055,3,3,0,13,7,-122.197432,-13602950.9745,City
226,186,110,WA,116,95,91,98126,136,299,163,664,0,-122.366179,-13621730.7031,City
91,62,48,WA,43,33,29,98118,22,56,34,182,50,-122.26851,-13610866.4534,City
171,127,76,WA,95,62,65,98125,71,144,73,357,0,-122.294667,-13613781.2521,City
228,220,89,WA,139,116,104,98118,58,113,55,495,0,-122.282493,-13612415.5772,City
142,23,66,WA,76,14,9,98134,38,104,66,261,0,-122.330963,-13617803.5384,City
12,9,6,WA,6,6,3,98119,11,18,7,25,14,-122.358631,-13620894.9916,City
13,4,6,NJ,7,2,2,8901,254,524,270,311,121,-74.45373,-8288138.3182,City
70,193,35,CA,35,110,83,95678,240,488,248,547,0,-121.276126,-13500396.263,City
4,1,2,MT,2,1,0,59105,15,22,7,144,46,-108.465273,-12074291.9416,City
4,1,0,MT,4,0,1,59102,10,24,14,138,37,-108.573622,-12086358.8005,City
52,6,25,FL,27,2,4,32822,207,480,273,436,104,-81.30833,-9051197.2814,City
98,52,47,FL,51,29,23,32807,324,744,420,649,0,-81.303333,-9050640.1403,City
50,92,21,WA,29,45,47,98203,157,321,164,642,0,-122.226563,-13606191.9045,City
2,2,1,MT,1,0,2,59105,17,32,15,106,57,-108.505718,-12078796.6305,City
9,4,5,WA,4,2,2,98201,28,47,19,102,0,-122.212088,-13604588.4255,City
9,2,5,MT,4,1,1,59101,47,98,51,370,0,-108.511097,-12079401.3323,City
20,15,10,MT,10,5,10,59105,54,104,50,453,0,-108.515363,-12079876.9405,City
221,146,99,CA,122,82,64,95835,95,190,95,548,0,-121.532348,-13528912.3703,City
39,6,18,OR,21,3,3,97211,25,51,26,112,0,-122.622101,-13650219.6328,City
298,2,151,FL,147,2,0,32805,25,63,38,282,79,-81.408881,-9062394.4567,City
317,1,150,FL,167,1,0,32811,32,56,24,314,62,-81.437969,-9065635.3867,City
369,4,235,NJ,134,1,3,7102,134,216,82,494,0,-74.180254,-8257699.3949,City
32,8,14,WA,18,4,4,98498,72,148,76,298,46,-122.553265,-13642569.1356,City
86,37,40,WA,46,21,16,98498,142,305,163,500,0,-122.538497,-13640924.8902,City
31,33,14,WA,17,20,13,98498,40,80,40,189,58,-122.548616,-13642045.9666,City
416,1,208,NJ,208,0,1,7112,20,43,23,364,65,-74.221141,-8262244.8502,City
748,2,368,FL,380,0,2,32811,34,73,39,645,0,-81.436382,-9065458.7322,City
22,0,6,NJ,16,0,0,7103,4,9,5,27,0,-74.200155,-8259907.5757,City
617,2,289,NJ,328,1,1,7106,33,62,29,546,79,-74.213108,-8261354.7835,City
19,4,10,FL,9,2,2,32804,21,53,32,30,6,-81.390023,-9060294.9863,City
228,5,110,MI,118,2,3,48180,18,52,34,442,0,-83.304863,-9273448.982,City
88,38,40,WA,48,21,17,98408,75,136,61,300,57,-122.450573,-13631127.3617,City
33,56,20,WA,13,30,26,98404,57,106,49,266,54,-122.430016,-13628844.4425,City
140,23,69,WA,71,7,16,98403,42,99,57,361,0,-122.464515,-13632683.2799,City
45,37,21,WA,24,24,13,98404,47,83,36,259,58,-122.430928,-13628946.3585,City
125,22,64,WA,61,9,13,98405,35,77,42,334,52,-122.447121,-13630746.8752,City
24,14,13,WA,11,6,8,98407,25,42,17,124,74,-122.5182,-13638662.3541,City
58,70,30,WA,28,22,48,98404,99,215,116,359,70,-122.420047,-13627730.1605,City
38,41,20,WA,18,21,20,98408,35,83,48,291,51,-122.448704,-13630916.7353,City
125,32,90,WA,35,14,18,98402,57,80,23,238,0,-122.436797,-13629591.8268,City
0,5,0,OR,0,5,0,97321,12,27,15,46,55,-123.114713,-13705064.0499,City
14,14,5,WA,9,6,8,99037,3,7,4,54,69,-117.206288,-13047345.5033,City
10,16,6,WA,4,10,6,99016,3,6,3,67,100,-117.163547,-13042582.6271,City
12,3,5,WA,7,2,1,99037,6,11,5,46,49,-117.201386,-13046801.9511,City
10,5,7,WA,3,3,2,99206,2,3,1,27,0,-117.237477,-13050817.443,City
3,0,1,OR,2,0,0,97321,6,16,10,85,37,-123.106691,-13704173.9832,City
12,9,7,WA,5,5,4,99205,24,58,34,394,68,-117.442197,-13073605.869,City
52,11,26,WA,26,5,6,99202,19,51,32,333,55,-117.391034,-13067905.3653,City
67,81,25,WA,42,35,46,99204,90,182,92,717,0,-117.420305,-13071166.6785,City
55,38,31,WA,24,16,22,99205,73,155,82,854,0,-117.41976,-13071098.7345,City
25,9,11,WA,14,4,5,99205,54,127,73,663,0,-117.43715,-13073028.3448,City
20,13,14,WA,6,6,7,99202,36,78,42,440,71,-117.384878,-13067225.9251,City
0,34,0,WA,0,15,19,99202,17,52,35,100,3,-117.367795,-13065323.4924,City
0,5,0,WA,0,3,2,98801,4,11,7,32,20,-120.332081,-13395307.2393,City
21,0,1,WI,20,0,0,53703,0,3,3,26,0,-89.381433,-9949892.9019,City
25,84,14,WI,11,43,41,54915,13,22,9,163,52,-88.40874,-9841610.509,City
27,128,15,KS,12,59,69,66209,28,56,28,85,85,-94.657383,-10537214.644,City
0,0,0,WI,0,0,0,54915,4,5,1,8,0,-88.373473,-9837683.3444,City
24,7,14,WI,10,2,5,54911,17,25,8,120,21,-88.406299,-9841345.5273,City
8,16,3,WI,5,9,7,54915,17,44,27,124,40,-88.382542,-9838695.7104,City
30,87,13,WI,17,48,39,54911,15,46,31,195,81,-88.398849,-9840509.8158,City
244,35,104,KS,140,19,16,66106,412,881,469,1014,0,-94.656776,-10537146.7,City
15,57,8,WI,7,28,29,54703,15,32,17,233,0,-91.539648,-10190142.9748,City
5,5,2,WI,3,4,1,54935,14,25,11,61,74,-88.41347,-9842133.678,City
41,35,22,WI,19,18,17,54302,147,296,149,370,70,-87.968859,-9792643.2501,City
45,14,14,WI,31,6,8,54304,68,140,72,235,38,-88.031978,-9799675.4567,City
8,2,3,WI,5,2,0,53546,8,18,10,99,46,-88.971372,-9904248.1058,City
49,50,19,KS,30,25,25,66102,230,488,258,567,104,-94.638953,-10535162.7345,City
78,14,43,KS,35,9,5,66106,132,271,139,483,0,-94.705571,-10542568.6332,City
13,4,8,FL,5,1,3,32812,70,138,68,114,20,-81.320458,-9052535.7786,City
378,37,182,FL,196,15,22,32605,89,162,73,501,0,-82.370533,-9169440.2683,City
9,85,4,WI,5,39,46,53186,27,73,46,102,83,-88.227178,-9821397.1616,City
5,10,2,WI,3,4,6,54956,7,17,10,156,46,-88.46182,-9847521.6392,City
21,51,11,WI,10,26,25,53081,21,37,16,142,58,-87.741101,-9767293.3343,City
6,55,3,WI,3,27,28,53083,9,23,14,108,45,-87.738018,-9766946.8198,City
14,191,7,WI,7,109,82,54401,11,27,16,304,54,-89.652071,-9980026.0771,City
158,72,74,KS,84,35,37,66502,118,253,135,643,0,-96.591249,-10752481.6989,City
319,0,154,AL,165,0,0,35206,12,27,15,329,0,-86.717299,-9653324.0266,City
154,4,73,KS,81,0,4,66604,113,232,119,584,0,-95.747017,-10658508.3177,City
11,1,2,KS,9,1,0,67216,0,4,4,33,8,-97.322797,-10833926.2018,City
76,67,36,KS,40,29,38,67210,186,386,200,629,106,-97.288506,-10830107.7476,City
15,3,8,KS,7,3,0,67203,18,39,21,127,44,-97.358242,-10837866.9553,City
23,0,11,KS,12,0,0,67214,268,513,245,503,68,-97.337476,-10835550.064,City
176,29,101,KS,75,14,15,67203,795,1545,750,1868,0,-97.344851,-10836372.1868,City
136,18,59,KS,77,9,9,67212,132,268,136,651,0,-97.439232,-10846883.1274,City
3,8,1,WY,2,7,1,82601,27,55,28,168,0,-106.299699,-11833226.5404,City
15,3,5,WY,10,0,3,82601,71,138,67,428,0,-106.330229,-11836623.7417,City
5,2,4,WY,1,1,1,82604,28,52,24,284,73,-106.350169,-11838838.7169,City
5,7,2,WY,3,7,0,82609,31,66,35,226,55,-106.286742,-11831779.3327,City
4,0,1,WY,3,0,0,82609,30,57,27,143,72,-106.266808,-11829564.3575,City
9,12,5,WY,4,3,9,82609,55,100,45,275,0,-106.263593,-11829211.0485,City
5,3,3,WY,2,2,1,82007,34,62,28,123,0,-104.816851,-11668142.9425,City
16,2,8,WY,8,2,0,82001,30,66,36,192,40,-104.798308,-11666091.033,City
3,2,2,WY,1,1,1,82009,16,33,17,67,43,-104.777323,-11663753.7585,City
13,2,6,WY,7,1,1,82001,32,54,22,133,64,-104.748516,-11660540.0061,City
4,0,3,WY,1,0,0,82007,23,39,16,110,17,-104.800566,-11666335.6315,City
3,1,3,WY,0,0,1,82001,5,10,5,56,0,-104.772515,-11663223.7951,City
1,2,1,WY,0,0,2,82001,14,27,13,91,70,-104.786858,-11664813.6853,City
12,17,5,AZ,7,10,7,86301,106,235,129,346,0,-112.477948,-12520983.1405,City
187,53,77,KY,110,27,26,42104,80,160,80,521,0,-86.458966,-9624570.1151,City
220,84,110,KY,110,45,39,42101,66,143,77,512,66,-86.474591,-9626309.4822,City
2,10,0,OR,2,4,6,97702,28,49,21,128,91,-121.331325,-13506538.4028,City
1,15,0,OR,1,7,8,97702,29,69,40,192,0,-121.33999,-13507496.4136,City
72,2180,32,CA,40,1092,1088,91007,227,446,219,830,0,-118.038769,-13140007.5648,City
37,33,19,AK,18,21,12,99504,28,47,19,281,47,-149.761245,-16671330.3276,City
21,27,13,OR,8,11,16,97701,137,270,133,627,0,-121.295885,-13502597.6494,City
0,7,0,OR,0,3,4,97701,24,59,35,182,96,-121.282073,-13501048.5256,City
61,61,29,FL,32,33,28,32827,259,491,232,356,151,-81.26191,-9046033.5354,City
3,8,1,AK,2,4,4,99507,15,25,10,149,59,-149.848426,-16681046.3231,City
29,1,8,FL,21,1,0,32807,36,106,70,96,18,-81.327091,-9053289.9573,City
28,23,18,AZ,10,13,10,85014,105,191,86,122,94,-112.061233,-12474597.7546,City
351,55,176,AZ,175,35,20,85339,456,940,484,969,0,-112.182429,-12488077.8492,City
5,2,5,AZ,0,1,1,85706,249,511,262,493,74,-110.948469,-12350729.0023,City
567,43,301,KY,266,21,22,40517,81,181,100,834,0,-84.479124,-9404173.2864,City
187,17,95,KY,92,6,11,40517,36,63,27,364,73,-84.487198,-9405070.1475,City
72,39,44,CA,28,22,17,92404,316,629,313,732,0,-117.238705,-13050953.331,City
2,0,0,MI,2,0,0,49120,1,6,5,37,0,-86.240298,-9600225.7709,City
9,1,1,CO,8,0,1,80205,7,22,15,10,0,-104.972876,-11685529.8186,City
9,0,5,MI,4,0,0,49120,7,9,2,54,0,-86.249013,-9601197.3705,City
39,5,18,FL,21,3,2,34743,252,526,274,382,109,-81.351308,-9055987.3351,City
9,38,2,OR,7,18,20,97330,29,53,24,193,0,-123.237302,-13718714.0045,City
6,1,4,FL,2,0,1,33127,83,154,71,150,0,-80.209538,-8928870.8585,City
235,0,112,FL,123,0,0,32209,0,0,0,239,35,-81.718751,-9096882.8439,City
63,4,29,FL,34,1,3,33870,56,107,51,291,0,-81.435552,-9065356.8162,City
12,57,8,OR,4,26,31,97330,130,259,129,420,0,-123.268413,-13722165.561,City
6,40,3,OR,3,25,15,97330,26,35,9,57,30,-123.268704,-13722206.3274,City
170,9,76,FL,94,8,1,33909,269,603,334,757,0,-81.929276,-9120316.7381,City
217,3,96,MI,121,2,1,48180,4,13,9,265,33,-83.298125,-9272701.5977,City
116,127,62,KY,54,65,62,40220,16,25,9,130,95,-85.622493,-9531452.8287,City
185,252,84,CA,101,124,128,95823,216,453,237,908,0,-121.441409,-13518795.505,City
228,304,97,FL,131,170,134,32804,95,236,141,417,0,-81.412836,-9062829.2985,City
11,3,3,OR,8,2,1,97402,71,134,63,322,68,-123.115317,-13705131.9939,City
1,4,0,OR,1,1,3,97402,49,96,47,350,65,-123.150034,-13708998.009,City
3,4,1,OR,2,2,2,97402,50,96,46,258,0,-123.166655,-13710846.0864,City
36,37,15,OR,21,27,10,97402,159,320,161,791,0,-123.166722,-13710852.8808,City
466,40,220,KY,246,24,16,40219,125,271,146,742,0,-85.679374,-9537785.2118,City
478,32,201,KY,277,19,13,40214,81,170,89,708,0,-85.812956,-9552651.3645,City
159,38,68,KY,91,18,20,40216,32,56,24,295,58,-85.807616,-9552060.2515,City
605,4,304,GA,301,1,3,30312,25,42,17,372,91,-84.380944,-9393241.0927,City
679,85,317,KY,362,47,38,40215,64,151,87,916,0,-85.781452,-9549131.864,City
314,33,314,KY,0,0,33,40214,109,109,0,538,0,-85.778985,-9548873.6767,City
158,4,85,GA,73,3,1,31005,27,55,28,315,111,-83.62128,-9308677.959,City
6,15,2,OR,4,6,9,97405,19,37,18,92,63,-123.084646,-13701714.4095,City
4,5,2,ID,2,1,4,83713,49,68,19,14,0,-116.340851,-12951007.6701,City
