@relation 'Public_School_Characteristics_2018-19_?Miss-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C70-L70-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-L52-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C21-L21-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C22-L22-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C23-L23-weka.filters.unsupervised.attribute.StringToNominal-R19-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R70-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.ReplaceMissingWithUserConstant-A22-35-R0-Fyyyy-MM-dd\'T\'HH:mm:ss-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C36-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C37-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C38-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C39-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C40-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C41-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C42-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C43-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C48-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C51-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C52-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C53-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C54-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C55-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C56-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C57-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C58-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C59-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C60-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C61-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C62-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C63-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C64-Lfirst-last-M-weka.filters.unsupervised.attribute.NumericToNominal-R46-weka.filters.unsupervised.attribute.MergeManyValues-C46-LCity-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LSuburb-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LTown-R1,2,3-weka.filters.unsupervised.attribute.MergeManyValues-C46-LRural-R1,2,3-weka.filters.unsupervised.attribute.Remove-R3,5,8-13,15,47-weka.filters.unsupervised.attribute.Remove-V-R30,61,48,4,47,43,44,6,46,29,45,10,17,36,1,37-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N4-F1'

@attribute BL numeric
@attribute AS numeric
@attribute BLALF numeric
@attribute STABR {AK,AL,AR,AS,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,PR,RI,SC,SD,TN,TX,UT,VA,VI,VT,WA,WI,WV,WY,BI,GU}
@attribute BLALM numeric
@attribute ASALM numeric
@attribute ASALF numeric
@attribute LZIP numeric
@attribute HIALF numeric
@attribute HI numeric
@attribute HIALM numeric
@attribute TOTFRL numeric
@attribute G03 numeric
@attribute LONCOD numeric
@attribute ﻿X numeric
@attribute ULOCALE {City,Suburb,Town,Rural}

@data
20,2,13,AL,7,1,1,36576,38,80,42,252,58,-87.753727,-9768699.7757,Rural
51,3,23,AL,28,1,2,36576,42,74,32,367,0,-87.727747,-9765805.3602,Rural
41,5,21,AL,20,3,2,36532,39,77,38,275,95,-87.85694,-9780175.5215,Rural
291,4,155,AL,136,3,1,36507,14,21,7,488,0,-87.794007,-9773184.0813,Rural
6,1,3,AL,3,1,0,35672,6,10,4,161,0,-87.415366,-9731024.8137,Rural
34,0,11,AL,23,0,0,35673,16,24,8,370,78,-87.172743,-9704023.8581,Rural
15,0,3,AL,12,0,0,35619,31,51,20,245,88,-87.089854,-9694790.2651,Rural
13,1,8,AL,5,1,0,35619,8,20,12,148,0,-87.09347,-9695191.1349,Rural
13,9,6,AL,7,2,7,35603,3,15,12,114,0,-86.896765,-9673306.3644,Rural
11,1,2,AL,9,0,1,35670,32,55,23,347,0,-86.705003,-9651958.3517,Rural
33,2,11,AL,22,0,2,36344,9,18,9,141,0,-85.700153,-9540081.7199,Rural
10,0,4,AL,6,0,0,36477,8,18,10,103,0,-86.049316,-9578966.0855,Rural
27,1,14,AL,13,0,1,36375,12,30,18,188,0,-85.601606,-9529129.143,Rural
279,3,142,AL,137,2,1,36303,13,26,13,321,56,-85.395859,-9506218.4177,Rural
154,0,74,AL,80,0,0,36319,12,25,13,304,0,-85.113249,-9474760.3341,Rural
134,1,63,AL,71,1,0,36312,9,18,9,405,91,-85.229378,-9487683.2877,Rural
38,0,19,AL,19,0,0,36351,20,37,17,240,0,-85.935457,-9566294.5248,Rural
122,9,52,AL,70,7,2,36330,46,91,45,262,0,-85.873488,-9559384.6174,Rural
31,1,13,AL,18,0,1,36374,8,10,2,166,0,-85.550857,-9523469.4057,Rural
25,1,12,AL,13,0,1,35616,10,14,4,220,42,-87.963872,-9792086.1091,Rural
63,0,37,AL,26,0,0,35646,6,7,1,194,31,-87.484439,-9738716.0774,Rural
25,8,14,AL,11,4,4,35645,8,22,14,243,0,-87.494008,-9739789.593,Rural
12,7,5,AL,7,5,2,35634,7,14,7,530,69,-87.522059,-9742894.6349,Rural
1,0,1,AL,0,0,0,35956,29,45,16,201,43,-86.118769,-9586691.3211,Rural
1,0,0,AL,1,0,0,35904,3,4,1,118,28,-85.989319,-9572287.1878,Rural
0,0,0,AL,0,0,0,35956,2,5,3,154,49,-86.06884,-9581133.4999,Rural
38,3,17,AL,21,3,0,35611,27,53,26,281,0,-87.18379,-9705253.645,Rural
105,2,51,AL,54,0,2,35671,69,144,75,301,0,-86.974348,-9681935.2556,Rural
20,0,7,AL,13,0,0,35760,8,21,13,327,63,-86.400985,-9618115.4327,Rural
30,2,17,AL,13,1,1,35761,10,27,17,179,57,-86.424529,-9620731.2777,Rural
263,24,130,AL,133,14,10,35761,25,49,24,377,0,-86.455269,-9624148.8622,Rural
182,5,85,AL,97,0,5,36575,23,42,19,422,130,-88.286184,-9827974.1432,Rural
24,1,14,AL,10,0,1,36605,7,15,8,205,45,-88.093619,-9806537.8033,Rural
27,2,12,AL,15,1,1,36587,36,67,31,429,80,-88.349966,-9835074.2938,Rural
117,4,59,AL,58,1,3,36522,18,28,10,635,138,-88.229988,-9821716.4985,Rural
103,25,49,AL,54,14,11,36544,17,31,14,344,78,-88.243268,-9823197.6782,Rural
212,1,99,AL,113,1,0,36040,0,0,0,213,0,-86.681471,-9649328.9179,Rural
129,1,68,AL,61,0,1,36032,2,2,0,133,0,-86.571261,-9637071.8158,Rural
210,0,105,AL,105,0,0,36003,1,3,2,205,23,-86.659977,-9646937.2882,Rural
54,3,29,AL,25,0,3,36024,0,0,0,245,0,-86.02537,-9576302.6797,Rural
164,5,83,AL,81,3,2,36078,14,26,12,319,0,-85.894169,-9561687.9199,Rural
78,3,37,AL,41,1,2,36043,8,14,6,102,18,-86.371547,-9614833.7363,Rural
26,1,13,AL,13,0,1,35752,4,12,8,161,15,-85.969078,-9570024.6517,Rural
2,0,1,AL,1,0,0,35768,11,20,9,249,34,-86.125013,-9587391.1446,Rural
16,1,8,AL,8,1,0,35772,17,32,15,185,0,-85.834562,-9555042.9942,Rural
294,3,124,AL,170,1,2,36758,1,4,3,342,0,-86.929631,-9676961.7529,Rural
322,0,147,AL,175,0,0,36701,0,1,1,295,0,-86.928401,-9676825.8649,Rural
162,1,85,AL,77,0,1,36703,2,4,2,193,0,-86.98365,-9682968.0047,Rural
59,0,34,AL,25,0,0,35160,0,0,0,148,30,-86.116418,-9586433.1338,Rural
207,0,98,AL,109,0,0,35044,7,12,5,292,0,-86.341611,-9611504.4791,Rural
103,2,52,AL,51,0,2,36268,4,11,7,340,0,-85.948344,-9567721.3493,Rural
215,1,119,AL,96,1,0,35044,8,14,6,352,0,-86.342319,-9611579.2175,Rural
269,0,115,AL,154,0,0,36010,9,23,14,365,0,-85.817925,-9553194.9167,Rural
347,9,176,AL,171,3,6,36081,14,21,7,311,0,-85.947971,-9567687.3773,Rural
8,0,2,AL,6,0,0,35475,5,9,4,170,0,-87.629816,-9754907.1386,Rural
589,4,269,AL,320,1,3,35453,13,33,20,520,0,-87.453833,-9735312.0817,Rural
9,0,3,AL,6,0,0,35446,19,30,11,151,39,-87.751914,-9768495.9436,Rural
67,0,33,AL,34,0,0,35490,32,74,42,286,97,-87.239245,-9711422.9625,Rural
245,0,115,AL,130,0,0,36866,3,8,5,272,17,-85.662485,-9535903.1623,Rural
214,1,100,AL,114,0,1,36862,0,1,1,212,0,-85.396488,-9506293.1562,Rural
11,6,8,AR,3,2,4,72764,161,314,153,541,113,-94.079206,-10472851.269,Rural
24,52,13,AR,11,26,26,72712,31,79,48,150,163,-94.249767,-10491828.0353,Rural
0,0,0,AZ,0,0,0,86031,6,14,8,355,44,-110.06981,-12252916.7837,Rural
1,0,0,AZ,1,0,0,85924,26,54,28,146,18,-109.640578,-12205124.9565,Rural
1,0,1,AZ,0,0,0,86505,1,2,1,299,0,-109.537839,-12193689.977,Rural
0,0,0,AZ,0,0,0,86512,0,3,3,189,0,-109.313632,-12168734.1366,Rural
0,0,0,AZ,0,0,0,86514,0,0,0,50,0,-109.381753,-12176323.4842,Rural
0,0,0,AZ,0,0,0,85344,66,120,54,207,26,-114.432344,-12738546.7034,Rural
0,0,0,AZ,0,0,0,86510,0,0,0,424,83,-110.215546,-12269141.8169,Rural
1,1,0,AZ,1,0,1,85928,10,21,11,56,0,-110.587504,-12310546.9059,Rural
0,0,0,AZ,0,0,0,86032,10,15,5,45,0,-110.322134,-12280998.0493,Rural
0,2,0,AZ,0,1,1,85901,53,92,39,307,0,-110.048802,-12250579.5093,Rural
1,3,0,AZ,1,3,0,86004,53,97,44,196,72,-111.522138,-12414582.7972,Rural
0,0,0,AZ,0,0,0,86023,13,26,13,35,0,-112.138634,-12483213.057,Rural
0,0,0,AZ,0,0,0,86021,1,2,1,215,0,-113.003992,-12579537.3014,Rural
13,3,2,AZ,11,1,2,86442,110,256,146,380,0,-114.555794,-12752291.7797,Rural
3,4,0,AZ,3,3,1,86440,56,117,61,220,0,-114.555012,-12752203.4525,Rural
2,0,1,AZ,1,0,0,86438,2,4,2,24,4,-114.150896,-12707217.7134,Rural
1,1,1,AZ,0,0,1,85611,10,32,22,30,19,-110.601413,-12312089.2352,Rural
3,3,0,AZ,3,2,1,85539,112,235,123,237,0,-110.833222,-12337894.376,Rural
0,0,0,AZ,0,0,0,85550,0,0,0,284,0,-110.473998,-12297909.3172,Rural
1,5,0,AZ,1,4,1,85320,79,147,68,156,21,-113.172756,-12598330.6188,Rural
0,1,0,AZ,0,0,1,85337,74,166,92,196,28,-112.718132,-12547719.1144,Rural
2,0,1,AZ,1,0,0,85139,2,3,1,11,0,-112.270978,-12497950.116,Rural
8,2,3,AZ,5,2,0,85354,194,389,195,582,81,-112.870435,-12564677.9431,Rural
0,0,0,AZ,0,0,0,85337,48,98,50,97,9,-112.888501,-12566689.0862,Rural
6,5,3,AZ,3,2,3,85119,134,288,154,534,107,-111.545474,-12417178.2589,Rural
5,2,4,AZ,1,1,1,85631,93,194,101,212,42,-110.63792,-12316152.2879,Rural
0,1,0,AZ,0,0,1,85137,59,115,56,76,0,-110.912203,-12346679.5384,Rural
8,3,4,AZ,4,1,2,85172,151,325,174,398,49,-111.963366,-12463706.3273,Rural
4,0,3,AZ,1,0,0,86321,38,74,36,96,33,-113.183703,-12599553.6112,Rural
1,1,1,AZ,0,1,0,86322,105,194,89,250,0,-111.85692,-12451843.3005,Rural
1,4,0,AZ,1,2,2,86325,59,108,49,185,38,-111.901856,-12456850.7752,Rural
0,0,0,AZ,0,0,0,86333,30,73,43,313,33,-112.24315,-12494845.0741,Rural
0,0,0,AZ,0,0,0,86338,2,4,2,9,1,-112.686998,-12544260.7635,Rural
0,0,0,AZ,0,0,0,85536,2,5,3,196,0,-109.96205,-12240911.0745,Rural
0,0,0,AZ,0,0,0,85605,13,25,12,27,2,-109.489832,-12188349.5766,Rural
0,0,0,AZ,0,0,0,85617,8,10,2,28,5,-109.673001,-12208732.7842,Rural
0,0,0,AZ,0,0,0,85625,24,48,24,66,5,-109.823731,-12225508.164,Rural
0,1,0,AZ,0,0,1,85630,8,13,5,54,0,-110.21944,-12269569.8643,Rural
3,0,1,AZ,2,0,0,85610,4,8,4,61,0,-109.681545,-12209690.7949,Rural
31,8,15,AZ,16,4,4,85756,327,628,301,564,0,-110.878094,-12342895.0562,Rural
47,58,26,AZ,21,26,32,85742,240,473,233,200,0,-111.020697,-12358766.7805,Rural
0,0,0,AZ,0,0,0,85634,10,14,4,334,88,-111.860905,-12452298.5255,Rural
3,0,0,AZ,3,0,0,85645,49,102,53,112,29,-111.071101,-12364378.957,Rural
19,6,10,AZ,9,5,1,85641,122,265,143,239,116,-110.717034,-12324957.8336,Rural
1,0,1,AZ,0,0,0,85333,44,88,44,92,10,-113.541427,-12639368.8099,Rural
12,3,6,AZ,6,0,3,85365,243,474,231,463,125,-114.489529,-12744913.0586,Rural
46,78,25,CA,21,42,36,92563,169,344,175,277,178,-117.130721,-13038927.2386,Rural
137,581,63,CA,74,304,277,91913,674,1351,677,666,0,-116.968901,-13020908.4831,Rural
0,0,0,CA,0,0,0,95685,9,11,2,27,0,-120.809,-13448398.7005,Rural
0,0,0,CA,0,0,0,95249,3,7,4,21,2,-120.680424,-13434082.8944,Rural
4,9,1,CA,3,7,2,96130,57,89,32,224,124,-120.663297,-13432166.8729,Rural
0,0,0,CA,0,0,0,96311,4,5,1,6,0,-120.130576,-13372865.3278,Rural
0,0,0,CA,0,0,0,95936,3,4,1,18,2,-120.827581,-13450464.1989,Rural
0,1,0,CA,0,1,0,96086,2,4,2,13,4,-123.193115,-13713794.8571,Rural
0,0,0,CA,0,0,0,93287,2,5,3,9,3,-118.837197,-13228898.7329,Rural
7,10,3,CA,4,4,6,93314,109,219,110,241,0,-119.254075,-13275304.5021,Rural
0,0,0,CA,0,0,0,95453,2,5,3,9,0,-122.8844,-13679428.7692,Rural
0,0,0,CA,0,0,0,95570,1,1,0,12,0,-124.131113,-13818211.235,Rural
0,0,0,CA,0,0,0,95514,0,4,4,9,3,-123.623114,-13761661.4228,Rural
0,0,0,CA,0,0,0,93627,1,10,9,7,0,-120.099454,-13369406.9769,Rural
2,0,1,CA,1,0,0,93535,0,7,7,8,0,-117.827862,-13116539.6985,Rural
38,455,19,CA,19,228,227,92821,314,632,318,538,0,-117.876235,-13121920.8653,Rural
0,0,0,CA,0,0,0,95324,3,10,7,15,0,-120.857171,-13453759.4841,Rural
34,122,20,CA,14,54,68,95307,866,1725,859,1699,0,-120.959502,-13465140.1083,Rural
6,12,2,CA,4,7,5,95310,36,74,38,292,50,-120.407042,-13403643.9712,Rural
0,0,0,CA,0,0,0,96056,1,4,3,8,0,-121.402229,-13514433.4986,Rural
12,33,5,CA,7,16,17,96073,71,132,61,366,0,-122.236815,-13607340.1585,Rural
237,132,102,CA,135,65,67,91761,788,1564,776,1603,0,-117.568308,-13087643.1046,Rural
43,8,19,CA,24,6,2,92307,156,312,156,511,101,-117.151653,-13041257.7187,Rural
59,25,32,CA,27,9,16,92277,81,180,99,285,88,-116.039478,-12917456.9104,Rural
3,0,1,CA,2,0,0,92327,6,19,13,29,0,-116.890285,-13012157.2927,Rural
98,55,38,CA,60,26,29,92329,531,1039,508,1352,0,-117.573955,-13088274.9841,Rural
0,0,0,CA,0,0,0,95684,2,2,0,6,1,-120.577529,-13422627.5318,Rural
6,14,3,CA,3,9,5,95667,15,29,14,41,9,-120.867054,-13454853.3829,Rural
4,5,2,CA,2,5,0,95697,31,93,62,95,0,-121.808301,-13559636.6585,Rural
1,1,1,CA,0,0,1,92082,10,20,10,25,1,-117.022208,-13026853.5853,Rural
2,69,1,CA,1,35,34,94586,28,52,24,24,30,-121.885035,-13568177.2224,Rural
0,1,0,CA,0,0,1,95043,6,11,5,5,3,-121.279656,-13500783.5439,Rural
38,45,19,CA,19,23,22,93436,257,549,292,543,0,-120.474099,-13411117.8139,Rural
9,13,3,CA,6,4,9,95436,74,141,67,195,0,-122.888707,-13679897.583,Rural
12,48,5,CA,7,19,29,95242,33,66,33,112,0,-121.310752,-13504248.6892,Rural
0,0,0,CA,0,0,0,95428,2,4,2,11,0,-123.256194,-13720806.6805,Rural
86,95,45,CA,41,48,47,94585,113,246,133,363,100,-122.014115,-13582547.3838,Rural
0,0,0,CA,0,0,0,93615,2,10,8,7,0,-119.288607,-13279136.5451,Rural
11,39,7,CA,4,17,22,95961,78,161,83,312,64,-121.556036,-13531541.8041,Rural
0,0,0,CO,0,0,0,81029,1,1,0,16,0,-102.57623,-11418720.4262,Rural
0,0,0,CO,0,0,0,81027,7,17,10,35,6,-103.883144,-11564215.7617,Rural
0,0,0,CO,0,0,0,80822,6,9,3,23,1,-102.624135,-11424060.8266,Rural
20,89,10,CO,10,50,39,80027,92,171,79,157,0,-105.141464,-11704295.9583,Rural
9,2,7,CO,2,1,1,80831,44,80,36,126,44,-104.602838,-11644328.5617,Rural
3,0,1,CO,2,0,0,80820,0,0,0,11,3,-105.521051,-11746543.5532,Rural
0,0,0,CO,0,0,0,81522,1,1,0,3,4,-108.971471,-12130651.5105,Rural
23,96,13,CT,10,46,50,6333,41,74,33,197,0,-72.212815,-8038695.4187,Rural
3,0,1,FL,2,0,0,34974,8,19,11,3,27,-81.083496,-9026173.4969,Rural
67,12,34,FL,33,8,4,34221,81,158,77,304,69,-82.514747,-9185495.4415,Rural
298,29,143,FL,155,14,15,32712,146,307,161,522,208,-81.545554,-9077593.5351,Rural
25,13,7,FL,18,10,3,32459,43,101,58,210,0,-86.180795,-9593601.2285,Rural
8,0,4,FL,4,0,0,32622,0,1,1,69,14,-82.329271,-9164854.0466,Rural
1,0,1,FL,0,0,0,32421,16,32,16,314,43,-85.123947,-9475949.3545,Rural
96,0,50,FL,46,0,0,32328,33,57,24,681,80,-84.817126,-9441793.8931,Rural
41,1,23,FL,18,0,1,32465,2,3,1,217,0,-85.190165,-9483328.0757,Rural
5,0,2,FL,3,0,0,32440,3,8,5,169,38,-85.574931,-9526153.1947,Rural
268,6,135,FL,133,4,2,32446,12,26,14,254,0,-85.19993,-9484408.3857,Rural
83,1,49,FL,34,1,0,32442,7,21,14,226,0,-85.01821,-9464181.4494,Rural
54,0,25,FL,29,0,0,32066,54,110,56,466,0,-83.16843,-9258263.4924,Rural
51,0,24,FL,27,0,0,32621,36,88,52,377,101,-82.62845,-9198160.2077,Rural
189,1,94,FL,95,1,0,32696,75,183,108,505,0,-82.450202,-9178313.758,Rural
12,0,5,FL,7,0,0,32334,6,12,6,3,43,-84.797869,-9439646.8619,Rural
292,0,159,FL,133,0,0,32340,16,28,12,306,0,-83.453861,-9290034.1185,Rural
168,5,88,FL,80,3,2,32347,6,20,14,437,199,-83.563898,-9302291.2207,Rural
41,3,13,FL,28,2,1,32538,9,24,15,490,57,-86.304712,-9607393.8656,Rural
3,11,1,FL,2,3,8,32459,7,15,8,34,0,-86.138466,-9588892.7075,Rural
157,3,74,FL,83,1,2,32428,7,15,8,609,155,-85.553349,-9523747.9762,Rural
34,2,15,FL,19,0,2,32462,4,8,4,210,0,-85.693042,-9539300.3636,Rural
150,39,60,FL,90,21,18,33908,181,394,213,455,0,-81.913701,-9118590.9599,Rural
242,49,96,FL,146,21,28,33905,396,846,450,877,0,-81.724134,-9097487.5457,Rural
212,58,100,FL,112,29,29,32117,23,57,34,557,0,-81.094639,-9027410.0782,Rural
34,4,18,FL,16,1,3,32180,342,710,368,868,0,-81.45795,-9067850.3619,Rural
2,0,1,FL,1,0,0,32124,0,2,2,10,0,-81.152054,-9033796.8165,Rural
167,16,85,FL,82,5,11,32539,49,79,30,387,0,-86.5385,-9633423.2216,Rural
19,9,13,FL,6,5,4,32578,13,25,12,46,0,-86.475444,-9626397.8094,Rural
59,1,31,FL,28,1,0,32693,41,80,39,451,102,-82.82931,-9220513.792,Rural
218,15,111,FL,107,6,9,32615,47,85,38,361,0,-82.523288,-9186453.4522,Rural
140,16,66,FL,74,9,7,32669,56,112,56,287,0,-82.605467,-9195591.9236,Rural
38,7,15,FL,23,6,1,34434,39,108,69,528,0,-82.43281,-9176377.3533,Rural
35,5,16,FL,19,3,2,34442,19,44,25,556,124,-82.38457,-9171009.7753,Rural
12,0,2,FL,10,0,0,34461,0,6,6,95,0,-82.49719,-9183545.4479,Rural
78,10,31,FL,47,5,5,32068,62,128,66,833,0,-81.85048,-9111545.1645,Rural
11,4,8,FL,3,2,2,32656,7,17,10,283,67,-81.923174,-9119637.2979,Rural
203,13,88,FL,115,6,7,32226,35,77,42,259,130,-81.587434,-9082268.0841,Rural
16,3,9,FL,7,1,2,32011,12,21,9,334,213,-81.883025,-9115173.3754,Rural
121,204,60,FL,61,96,108,32081,125,272,147,181,0,-81.447894,-9066736.0799,Rural
148,122,71,FL,77,58,64,32259,129,246,117,136,0,-81.610328,-9084815.985,Rural
60,1,32,FL,28,1,0,32038,29,60,31,412,98,-82.713229,-9207590.8384,Rural
17,0,1,FL,16,0,0,33830,1,11,10,17,0,-81.819562,-9108113.9912,Rural
156,21,93,FL,63,8,13,33837,310,532,222,407,104,-81.584553,-9081935.1583,Rural
51,0,20,FL,31,0,0,33860,206,415,209,474,103,-81.985442,-9126574.3828,Rural
106,6,47,FL,59,2,4,33810,58,109,51,316,86,-82.016178,-9129991.9673,Rural
149,4,72,FL,77,3,1,33030,472,1076,604,1155,0,-80.506348,-8961918.8323,Rural
56,15,28,FL,28,11,4,33470,68,141,73,248,66,-80.265209,-8935080.9424,Rural
46,3,19,FL,27,1,2,33031,313,658,345,667,125,-80.452757,-8955953.3469,Rural
49,7,29,FL,20,6,1,34120,194,393,199,439,0,-81.523671,-9075174.7278,Rural
2,0,1,FL,1,0,0,32664,2,3,1,40,9,-82.223731,-9153099.7303,Rural
322,6,144,FL,178,2,4,32113,86,197,111,907,0,-82.138638,-9143628.3332,Rural
252,6,118,FL,134,3,3,34472,125,295,170,1114,0,-81.979001,-9125860.9706,Rural
191,5,80,FL,111,2,3,34432,149,350,201,861,0,-82.417786,-9174705.9303,Rural
66,3,32,FL,34,0,3,34491,106,206,100,575,153,-82.013573,-9129699.808,Rural
143,15,80,FL,63,5,10,34972,345,677,332,821,0,-80.82895,-8997840.8384,Rural
3,0,3,FL,0,0,0,32702,10,20,10,185,53,-81.646774,-9088879.0377,Rural
84,43,38,FL,46,19,24,34771,335,682,347,695,0,-81.152904,-9033898.7326,Rural
14,3,10,FL,4,2,1,32784,40,88,48,339,0,-81.668573,-9091304.6394,Rural
44,7,17,FL,27,5,2,34705,76,176,100,334,103,-81.725863,-9097684.5834,Rural
134,56,57,FL,77,24,32,32829,244,529,285,598,0,-81.257684,-9045564.7217,Rural
16,12,10,FL,6,9,3,32732,32,70,38,260,95,-81.114036,-9029570.6982,Rural
52,2,18,FL,34,1,1,32666,17,31,14,230,51,-82.042948,-9132974.71,Rural
216,4,103,FL,113,1,3,32780,58,108,50,555,126,-80.843596,-8999457.9062,Rural
176,57,85,FL,91,39,18,32137,126,265,139,819,0,-81.234751,-9043003.2319,Rural
8,1,2,FL,6,0,1,32409,25,50,25,779,57,-85.685864,-9538498.6241,Rural
87,0,52,FL,35,0,0,32568,6,9,3,172,0,-87.476616,-9737853.1882,Rural
36,5,19,FL,17,3,2,32526,2,9,7,34,0,-87.381545,-9727253.9203,Rural
25,2,9,FL,16,2,0,32583,12,25,13,560,114,-87.020209,-9687044.6462,Rural
5,0,3,FL,2,0,0,32570,0,0,0,26,0,-87.072146,-9692819.8884,Rural
706,31,338,FL,368,23,8,34981,466,953,487,1527,0,-80.351136,-8944633.8723,Rural
29,22,16,FL,13,9,13,34202,73,161,88,200,134,-82.394113,-9172069.7021,Rural
8,11,6,FL,2,5,6,34241,40,85,45,205,91,-82.411267,-9173972.1348,Rural
29,24,15,FL,14,8,16,34212,48,109,61,190,140,-82.385658,-9171132.0745,Rural
36,8,19,FL,17,5,3,33875,67,138,71,457,101,-81.444676,-9066382.771,Rural
159,10,72,FL,87,8,2,32327,26,54,28,564,0,-84.376376,-9392738.3069,Rural
32,1,14,FL,18,0,1,32327,8,15,7,244,72,-84.390608,-9394321.4027,Rural
733,1,379,FL,354,1,0,32333,94,196,102,775,0,-84.490655,-9405450.634,Rural
482,0,224,FL,258,0,0,32351,93,175,82,576,1,-84.593821,-9416939.9687,Rural
176,158,89,FL,87,74,84,32312,60,123,63,186,0,-84.211217,-9374345.8593,Rural
270,12,137,FL,133,5,7,33573,490,1025,535,1377,0,-82.369605,-9169345.1467,Rural
86,5,42,FL,44,3,2,34602,52,127,75,449,121,-82.291612,-9160661.9003,Rural
57,14,24,FL,33,2,12,34613,60,156,96,559,156,-82.485091,-9182200.1562,Rural
85,4,40,FL,45,2,2,33584,86,166,80,491,89,-82.285717,-9160002.8432,Rural
205,8,103,FL,102,2,6,33573,198,439,241,707,162,-82.367269,-9169073.3706,Rural
71,20,36,FL,35,10,10,34637,110,248,138,384,186,-82.45501,-9178850.5158,Rural
18,6,7,FL,11,4,2,34610,38,70,32,515,119,-82.545033,-9188865.4651,Rural
61,2,30,FL,31,2,0,33597,63,138,75,420,90,-82.053936,-9134197.7025,Rural
102,9,53,FL,49,6,3,32958,182,345,163,614,0,-80.517803,-8963202.9744,Rural
11,4,7,GA,4,2,2,30547,36,62,26,398,190,-83.508051,-9296067.548,Rural
19,0,6,GA,13,0,0,31525,0,1,1,35,0,-81.472697,-9069501.4017,Rural
1,0,1,GA,0,0,0,30721,22,49,27,245,64,-84.863649,-9446971.2278,Rural
441,4,214,GA,227,3,1,31070,52,114,62,525,107,-83.76649,-9324841.8426,Rural
4,0,2,GA,2,0,0,30540,69,129,60,330,81,-84.504061,-9406952.197,Rural
97,23,49,GA,48,7,16,30529,126,232,106,718,0,-83.463293,-9291094.0453,Rural
118,4,55,GA,63,1,3,30436,77,171,94,655,0,-82.335133,-9165499.5149,Rural
3,2,2,GA,1,1,1,30546,5,16,11,102,0,-83.731138,-9320901.0892,Rural
115,0,64,GA,51,0,0,30828,1,2,1,130,0,-82.68003,-9203894.6835,Rural
193,6,91,GA,102,5,1,31513,65,125,60,719,0,-82.339868,-9166022.6838,Rural
16,7,11,GA,5,6,1,30547,37,73,36,430,0,-83.498484,-9295000.8268,Rural
108,3,64,GA,44,2,1,31639,35,70,35,636,0,-83.261971,-9268672.517,Rural
157,3,67,GA,90,1,2,31014,6,15,9,510,182,-83.329648,-9276207.5094,Rural
2,0,1,GA,1,0,0,31537,4,7,3,131,26,-82.038545,-9132485.513,Rural
251,11,117,GA,134,7,4,31647,22,64,42,609,0,-83.433634,-9287785.1713,Rural
